tweetId|tweetDate|tweetText|hashtagList|location|numberRetweets|userMentions_userName|attitude
1015380021991694336|07-06-2018|RT @Unitedminingal: @POTUS @SecretarySonny @DOIDepSec @DOIPressSec @KMBenedetto @RepTomEmmer @RepGosar @RepWesterman @JeffSmalls @RepTipton?|||8|@Unitedminingal,@POTUS,@SecretarySonny,@DOIDepSec,@DOIPressSec,@KMBenedetto,@RepTomEmmer,@RepGosar,@RepWesterman,@JeffSmalls,@RepTipton|positive
1015380007139659776|07-06-2018|RT @Unitedminingal: @POTUS @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @KMBenedetto @RepTomEmmer @RepGosar @RepWesterman @JeffS?|||8|@Unitedminingal,@POTUS,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@KMBenedetto,@RepTomEmmer,@RepGosar,@RepWesterman|positive
1015379892454809601|07-06-2018|@ilcorn @SecretarySonny The world ? will come and get your corn ?. The president will make sure you get paid the ri? https://t.co/gGOdbOEQDY|||0|@ilcorn,@SecretarySonny|positive
1015379857600114688|07-06-2018|RT @MinnesotaMiners: @POTUS @SecretarySonny @DOIDepSec @DOIPressSec @KMBenedetto @USRepRickNolan @RepTomEmmer @RepGosar @RepWesterman @Jeff?|||7|@MinnesotaMiners,@POTUS,@SecretarySonny,@DOIDepSec,@DOIPressSec,@KMBenedetto,@USRepRickNolan,@RepTomEmmer,@RepGosar,@RepWesterman|positive
1015379831217893378|07-06-2018|RT @MinnesotaMiners: @POTUS @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @KMBenedetto @RepTomEmmer @RepGosar @RepWesterman @Jeff?|||7|@MinnesotaMiners,@POTUS,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@KMBenedetto,@RepTomEmmer,@RepGosar,@RepWesterman|positive
1015379692617191424|07-06-2018|RT @MinnesotaMiners: @POTUS @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @USRepRickNolan @RepTomEmmer @RepGosar @RepWesterman @J?|||7|@MinnesotaMiners,@POTUS,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@USRepRickNolan,@RepTomEmmer,@RepGosar,@RepWesterman|positive
1015379661323489281|07-06-2018|RT @MinnesotaMiners: @POTUS @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @KMBenedetto @USRepRickNolan @RepTomEmmer @RepJasonLewi?|||7|@MinnesotaMiners,@POTUS,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@KMBenedetto,@USRepRickNolan,@RepTomEmmer|positive
1015379333874143232|07-06-2018|@TexasVLB @txglo @USDA @TAMU @txextension @georgepbush @mgelledge @EricEb1566 @jmf026 Hey Commish, your leader Trum? https://t.co/RFS5pX1kgr|||0|@TexasVLB,@txglo,@USDA,@TAMU,@txextension,@georgepbush,@mgelledge,@EricEb1566,@jmf026|positive
1015378581348810752|07-06-2018|RT @MinnesotaMiners: @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @KMBenedetto @USRepRickNolan @RepTomEmmer @RepGosar @RepWester?|||8|@MinnesotaMiners,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@KMBenedetto,@USRepRickNolan,@RepTomEmmer,@RepGosar|positive
1015378224891625472|07-06-2018|@cathymcmorris @SecretarySonny In case you missed it government is asleep at the wheel with no plan to reunite chil? https://t.co/rYD0khheJ3|||0|@cathymcmorris,@SecretarySonny|positive
1015377979290083328|07-06-2018|RT @caseliskar: @SecretarySonny We are tired of the countless studies concerning Cu/Ni mining in the @SuperiorNF . You need to end the Envi?|||6|@caseliskar,@SecretarySonny,@SuperiorNF|positive
1015377569716187136|07-06-2018|RT @USDANutrition: In addition to providing #nutrition to children, @USDA Summer Meal Programs support #local communities! #summermeals htt?|#nutrition,#local,#summermeals||17|@USDANutrition,@USDA|positive
1015376965077852160|07-06-2018|@WhiteHouse @USSupremeCourt @congressdotgov @StateDept @Interior @USTreasury @DHSgov @DeptofDefense @usedgov? https://t.co/UQLptAqhEf|||0|@WhiteHouse,@USSupremeCourt,@congressdotgov,@StateDept,@Interior,@USTreasury,@DHSgov,@DeptofDefense,@usedgov|positive
1015376826338828288|07-06-2018|RT @SecretarySonny: Jim Harrison shows Sen. @lisamurkowski and me how to cut shingles, which he sorts into different grades on the spot in?|||31|@SecretarySonny,@lisamurkowski|positive
1015376540073422848|07-06-2018|RT @GrowthEnergy: As June 1 marks the beginning of fuel restrictions on E15, leaders across the heartland are urging @USDA to push @EPA to?|||609|@GrowthEnergy,@USDA,@EPA|positive
1015376112711602177|07-06-2018|#Trump has asked the @USDA to "slim down" - what is going to be cut?

https://t.co/4Ebsp1wLdK

#AgTwitter #AgNews #USDA|#Trump,#AgTwitter,#AgNews,#USDA||0|@USDA|positive
1015375735924625408|07-06-2018|@EricaMeier @genebaur @USDA @foodinteg My sympathy is with the sentient voiceless 
As far as abattoir workers go I? https://t.co/nqbp1PBpjY|||0|@EricaMeier,@genebaur,@USDA,@foodinteg|positive
1015375296940429324|07-06-2018|@drjkahn @zoeharcombe @USDA @ahahospitals I fast daily, still eat close to 3000cals and have improved every health? https://t.co/PAO4BbGGcT|||0|@drjkahn,@zoeharcombe,@USDA,@ahahospitals|positive
1015375254175137792|07-06-2018|RT @HerreraBeutler: It was an honor to have @SecretarySonny visit beautiful, resource-rich Skamania County this week. We had a great discus?|||5|@HerreraBeutler,@SecretarySonny|positive
1015375229353263104|07-06-2018|@lisamurkowski @USDA @SecretarySonny Do the Chinese import fish from Alaska? What?s the tariff?|||0|@lisamurkowski,@USDA,@SecretarySonny|positive
1015375164413005825|07-06-2018|RT @USDA_NRCS: How water moves through soil. https://t.co/02XyfhVeWx #ScienceFriday https://t.co/B8RKqnxfz6|#ScienceFriday||50|@USDA_NRCS|positive
1015375137040936960|07-06-2018|RT @EricaMeier: This must stop: @USDA's dangerous proposal that would allow even faster slaughter speeds is a huge step backwards --> it pu?|||32|@EricaMeier,@USDA|positive
1015375050608992257|07-06-2018|@drjkahn @zoeharcombe @USDA @ahahospitals So with fasting added, which was not mentioned originally(and only tempor? https://t.co/UZIK6jzqkg|||0|@drjkahn,@zoeharcombe,@USDA,@ahahospitals|positive
1015374204756111360|07-06-2018|RT @GrowthEnergy: As June 1 marks the beginning of fuel restrictions on E15, leaders across the heartland are urging @USDA to push @EPA to?|||609|@GrowthEnergy,@USDA,@EPA|positive
1015373444706209792|07-06-2018|RT @HerreraBeutler: It was an honor to have @SecretarySonny visit beautiful, resource-rich Skamania County this week. We had a great discus?|||5|@HerreraBeutler,@SecretarySonny|positive
1015373361914904577|07-06-2018|RT @SecretarySonny: The @forestservice's Sheila Spores shows Sen. @lisamurkowski and me a new growth stand in the #TongassNationalForest. T?|#TongassNationalForest||34|@SecretarySonny,@forestservice,@lisamurkowski|positive
1015372899262312450|07-06-2018|@SecretarySonny @USAGSessions https://t.co/vmwCjFDUfs|||0|@SecretarySonny,@USAGSessions|positive
1015372822049447936|07-06-2018|RT @EricaMeier: This must stop: @USDA's dangerous proposal that would allow even faster slaughter speeds is a huge step backwards --> it pu?|||32|@EricaMeier,@USDA|positive
1015372513583476739|07-06-2018|RT @hcctic: RT @hcctic: @NASA @NIH  @USDA @usnistgov and others will be in #Hagerstown on July 24 for a #SBIR workshop.
You won't want to m?|#Hagerstown,#SBIR||2|@hcctic,@hcctic,@NASA,@NIH,@USDA,@usnistgov|positive
1015372196359925761|07-06-2018|RT @EricaMeier: This must stop: @USDA's dangerous proposal that would allow even faster slaughter speeds is a huge step backwards --> it pu?|||32|@EricaMeier,@USDA|positive
1015371918139183105|07-06-2018|@Deathbyboobz @zoeharcombe @USDA @ahahospitals Hmmm.  Like this? https://t.co/Ym7nrBLs5l|||0|@Deathbyboobz,@zoeharcombe,@USDA,@ahahospitals|positive
1015371801206165506|07-06-2018|@ForbesPR @USDA @Forbes "  Caller ID Screener BLT- 739 has been around for 20 yrs - an awesome technology innovativ? https://t.co/cYyKu8TerL|||0|@ForbesPR,@USDA,@Forbes|positive
1015371294370684928|07-06-2018|RT @EricaMeier: This must stop: @USDA's dangerous proposal that would allow even faster slaughter speeds is a huge step backwards --> it pu?|||32|@EricaMeier,@USDA|positive
1015371158760361986|07-06-2018|RT @EricaMeier: This must stop: @USDA's dangerous proposal that would allow even faster slaughter speeds is a huge step backwards --> it pu?|||32|@EricaMeier,@USDA|positive
1015370840102207490|07-06-2018|@ThatJoeFelice @USDA @SecretarySonny @cathymcmorris Omg, not retaliatory tariffs! You gotta think long term her lib? https://t.co/36oqSs1iLh|||0|@ThatJoeFelice,@USDA,@SecretarySonny,@cathymcmorris|positive
1015370401193619456|07-06-2018|@SecretarySonny Bullshit!  They aren't your farm, they belong to all Americans. We expect them to be maintained, no? https://t.co/DEelfiurS6|||0|@SecretarySonny|positive
1015369870014406657|07-06-2018|RT @USDANutrition: In addition to providing #nutrition to children, @USDA Summer Meal Programs support #local communities! #summermeals htt?|#nutrition,#local,#summermeals||17|@USDANutrition,@USDA|positive
1015369816805396480|07-06-2018|RT @SenatorHeitkamp: @NDGrainGrowers @ndcorn @NDFoodBank @usdafsa @AgCountry Particularly during these unpredictable times, passing a #Farm?|||2|@SenatorHeitkamp,@NDGrainGrowers,@ndcorn,@NDFoodBank,@usdafsa,@AgCountry|positive
1015369803664539649|07-06-2018|@NDGrainGrowers @ndcorn @NDFoodBank @usdafsa @AgCountry Particularly during these unpredictable times, passing a? https://t.co/NNu72Q3l7I|||2|@NDGrainGrowers,@ndcorn,@NDFoodBank,@usdafsa,@AgCountry|positive
1015369772257558528|07-06-2018|@SenatorHeitkamp @NDGrainGrowers @ndcorn @NDFoodBank @usdafsa @AgCountry Women are more than 50% of our population.? https://t.co/nnFDi5CqpI|||0|@SenatorHeitkamp,@NDGrainGrowers,@ndcorn,@NDFoodBank,@usdafsa,@AgCountry|positive
1015369586806591488|07-06-2018|@drjkahn @zoeharcombe @USDA @ahahospitals The same old "it is your fault" argument.  As an MD you might want to rea? https://t.co/e2WhJJu1q8|||0|@drjkahn,@zoeharcombe,@USDA,@ahahospitals|positive
1015369496209469440|07-06-2018|RT @SecretarySonny: Talking with @KristiPaulus of @keprtv in Tri-Cities before our full day in Washington & Oregon as #BackToOurRoots Tour?|#BackToOurRoots||18|@SecretarySonny,@KristiPaulus,@keprtv|positive
1015369485899853824|07-06-2018|RT @SecretarySonny: First event of the day: breakfast town hall meeting with almost 200 farmers & producers in Richland, WA, hosted by @Rep?|||22|@SecretarySonny|positive
1015369472356450306|07-06-2018|RT @SecretarySonny: Tremendous breakfast crowd in Richland, WA for town hall hosted by @RepNewhouse & @WAFarmBureau. Folks understand that?|||30|@SecretarySonny,@RepNewhouse,@WAFarmBureau|positive
1015369461916786690|07-06-2018|RT @SecretarySonny: Delightful crowd and great way to kick off our day of events in Washington and Oregon. Thanks to @RepNewhouse & @WAFarm?|||30|@SecretarySonny,@RepNewhouse|positive
1015369451548471296|07-06-2018|RT @SecretarySonny: Touring @LoftusRanches with @RepNewhouse & owners Mike & Pat Smith, whose family has been growing hops here since 1932.?|||21|@SecretarySonny,@LoftusRanches,@RepNewhouse|positive
1015369441607970816|07-06-2018|RT @SecretarySonny: 41st state visited since I became Secretary: Oregon, at the Martin family's farm near Rufus. @repgregwalden helps fill?|||31|@SecretarySonny,@repgregwalden|positive
1015369431319343105|07-06-2018|RT @SecretarySonny: Informative town hall meeting with @repgregwalden near Rufus, OR. The specific issues may change state-to-state, but th?|||18|@SecretarySonny,@repgregwalden|positive
1015369421177569280|07-06-2018|RT @SecretarySonny: Visiting WKO sawmill in Carson, WA w/Rep. Jaime @HerreraBeutler and local leaders. We all share the same goal of better?|||20|@SecretarySonny,@HerreraBeutler|positive
1015369410905661440|07-06-2018|RT @SecretarySonny: .@POTUS has aggressively reduced regulations, but work remains. Here's a powerful illustration of the sheer size of con?|||31|@SecretarySonny,@POTUS|positive
1015369400428347394|07-06-2018|RT @SecretarySonny: Shared this first image already, but it bears repeating. These are govt contracts for WKO sawmill, ranging from local (?|||12|@SecretarySonny|positive
1015369389766373376|07-06-2018|RT @SecretarySonny: We're about a mile from where the Eagle Creek fire was started last September by a teenager with fireworks. @OregonGovB?|||30|@SecretarySonny|positive
1015369382665453568|07-06-2018|@SenatorHeitkamp @NDGrainGrowers @ndcorn @NDFoodBank @usdafsa @AgCountry YOU NEED TO BE A HERO FOR ALL WOMEN!!! You? https://t.co/emqFEag3MM|||1|@SenatorHeitkamp,@NDGrainGrowers,@ndcorn,@NDFoodBank,@usdafsa,@AgCountry|positive
1015369379171610624|07-06-2018|RT @SecretarySonny: Crossing the #BridgeOfTheGods over the Columbia River from Washington into Oregon. Breathtaking country in the Pacific?|#BridgeOfTheGods||32|@SecretarySonny|positive
1015369369155584001|07-06-2018|RT @SecretarySonny: At dinner Thunder Island following a long day in Washington & Oregon, had the chance to thank one of the volunteers who?|||24|@SecretarySonny|positive
1015369357780631552|07-06-2018|RT @SecretarySonny: Here's a guy who makes his living through Oregon's agriculture. Happy to meet Steve Bickford from Mt. Hood Winery out o?|||21|@SecretarySonny|positive
1015369348066623488|07-06-2018|RT @SecretarySonny: "We hold these truths to be self-evident, that all men are created equal, that they are endowed by their Creator with c?|||69|@SecretarySonny|positive
1015369337207586817|07-06-2018|RT @SecretarySonny: Looking forward to an informative visit. https://t.co/SRB0g8VtBU|||23|@SecretarySonny|positive
1015369325144784896|07-06-2018|RT @SecretarySonny: Celebrating #IndependenceDay by visiting important engine for U.S. economy: @portvanusa. Before tour, briefing from Van?|#IndependenceDay||22|@SecretarySonny,@portvanusa|positive
1015369313740513280|07-06-2018|RT @SecretarySonny: At @portvanusa, it's primarily bulk shipping over container shipping, with 10% of U.S. wheat passing through. Here, the?|||22|@SecretarySonny,@portvanusa|positive
1015369303518875648|07-06-2018|RT @SecretarySonny: They ship more wheat than any other commodity at @portvanusa, with water shipping being price-competitive with other me?|||23|@SecretarySonny,@portvanusa|positive
1015369292978651136|07-06-2018|RT @SecretarySonny: What they say at @portvanusa is that if farmers grow it, and people buy it, they'll help ship it. To me that kinda soun?|||37|@SecretarySonny,@portvanusa|positive
1015369239929053184|07-06-2018|RT @SecretarySonny: Hello, Alaska! #BackToOurRoots Tour https://t.co/Ir8hJryW9U|#BackToOurRoots||25|@SecretarySonny|positive
1015369229275574272|07-06-2018|RT @SecretarySonny: Happy #IndependenceDay2018 from Alaska! 

#BackToOurRoots https://t.co/MZTvvnDw7F|#IndependenceDay2018,#BackToOurRoots||15|@SecretarySonny|positive
1015369219104370689|07-06-2018|RT @SecretarySonny: Beautiful, crisp morning in Ketchikan, Alaska. Headed over to Prince of Wales Island today with Sen. @lisamurkowski to?|||26|@SecretarySonny,@lisamurkowski|positive
1015369209239384064|07-06-2018|RT @SecretarySonny: On our way to Prince of Wales Island and the Tongass National Forest. Will meet up with Sen. @lisamurkowski. #BackToOur?|||15|@SecretarySonny,@lisamurkowski|positive
1015369198241902593|07-06-2018|RT @SecretarySonny: No wonder they call Alaska "The Last Frontier." The #TongassNationalForest is one of our great treasures. Largest fores?|#TongassNationalForest||93|@SecretarySonny|positive
1015369157427093504|07-06-2018|RT @SecretarySonny: No better way to survey the #TongassNationalForest than from the air. On our way to Alaska's Prince of Wales Island to?|#TongassNationalForest||24|@SecretarySonny|positive
1015369146362617856|07-06-2018|RT @SecretarySonny: Water landing at Prince of Wales Island for a visit to #TongassNationalForest with Sen. @lisamurkowski. Fourth-largest?|#TongassNationalForest||35|@SecretarySonny,@lisamurkowski|positive
1015369107967897600|07-06-2018|RT @SecretarySonny: Valuable discussion of #TongassNationalForest in Klawock, AK on Prince of Wales Island. W/Sen. @lisamurkowski, heard fr?|#TongassNationalForest||22|@SecretarySonny,@lisamurkowski|positive
1015369092901920768|07-06-2018|RT @SecretarySonny: Sen. @lisamurkowski and I met w/Kirk Dahlstrom of Viking Lumber in SE Alaska, which supports 150 jobs - that's a lot on?|||29|@SecretarySonny,@lisamurkowski|positive
1015369074157629440|07-06-2018|RT @SecretarySonny: Jim Harrison runs a small mill inside #TongassNationalForest, turning out mostly shingles. He's got a total of six empl?|#TongassNationalForest||22|@SecretarySonny|positive
1015369046336761861|07-06-2018|RT @SecretarySonny: The @forestservice's Sheila Spores shows Sen. @lisamurkowski and me a new growth stand in the #TongassNationalForest. T?|#TongassNationalForest||34|@SecretarySonny,@forestservice,@lisamurkowski|positive
1015369034143956994|07-06-2018|RT @SecretarySonny: Jim Harrison shows Sen. @lisamurkowski and me how to cut shingles, which he sorts into different grades on the spot in?|||31|@SecretarySonny,@lisamurkowski|positive
1015368473281794048|07-06-2018|RT @SenatorHeitkamp: @NDGrainGrowers @ndcorn @NDFoodBank @usdafsa @AgCountry They shared why a strong #FarmBill is critical for them & how?|#FarmBill||2|@SenatorHeitkamp,@NDGrainGrowers,@ndcorn,@NDFoodBank,@usdafsa,@AgCountry|positive
1015368437537935361|07-06-2018|@NDGrainGrowers @ndcorn @NDFoodBank @usdafsa @AgCountry They shared why a strong #FarmBill is critical for them & h? https://t.co/4rkERbje2D|#FarmBill||2|@NDGrainGrowers,@ndcorn,@NDFoodBank,@usdafsa,@AgCountry|positive
1015367477591773187|07-06-2018|@USDANutrition: 'In addition to providing #nutrition to children, @USDA Summer ? https://t.co/fde8nTzekm, see more https://t.co/bX9Cs8K1XT|#nutrition||0|@USDANutrition,@USDA|positive
1015367101178175488|07-06-2018|RT @AlanfromBigEasy: @GrowthEnergy @USDA @EPA Stop WELFARE for rich farmers ! 

Help the environment !

End the ethanol mandate !|||4|@AlanfromBigEasy,@GrowthEnergy,@USDA,@EPA|positive
1015367066390495232|07-06-2018|RT @MeedanAltatweer: @USTreasury @Linda_McMahon @stevenmnuchin1 @USAGSessions @Cabinet @MickMulvaneyOMB  @USTradeRep @SecretarySonny @NASA?|||1|@MeedanAltatweer,@USTreasury,@Linda_McMahon,@stevenmnuchin1,@USAGSessions,@Cabinet,@MickMulvaneyOMB,@USTradeRep,@SecretarySonny,@NASA|positive
1015366846797709312|07-06-2018|@GeriBAnderson @GrowthEnergy @USDA @EPA It is. Iowa and Nebraska farmers get millions in government subsidies to produce ethanol.|||3|@GeriBAnderson,@GrowthEnergy,@USDA,@EPA|positive
1015366750462980097|07-06-2018|@USTreasury @Linda_McMahon @stevenmnuchin1 @USAGSessions @Cabinet @MickMulvaneyOMB  @USTradeRep @SecretarySonny? https://t.co/9HjCOBxqGd|||1|@USTreasury,@Linda_McMahon,@stevenmnuchin1,@USAGSessions,@Cabinet,@MickMulvaneyOMB,@USTradeRep,@SecretarySonny|positive
1015366418894688256|07-06-2018|RT @HerreraBeutler: It was an honor to have @SecretarySonny visit beautiful, resource-rich Skamania County this week. We had a great discus?|||5|@HerreraBeutler,@SecretarySonny|positive
1015366394890813440|07-06-2018|@lisa33710 @GrowthEnergy @fireworkbonnie @USDA @EPA Good question. The ethanol lobby is very forceful.|||1|@lisa33710,@GrowthEnergy,@fireworkbonnie,@USDA,@EPA|positive
1015365857294372864|07-06-2018|RT @SenatorHeitkamp: In Wahpeton I met w/ @NDGrainGrowers, @NDCorn, @NDFoodBank, the @USDAFSA state director & local farmers at @AgCountry?|||6|@SenatorHeitkamp,@NDGrainGrowers,@ndcorn,@NDFoodBank,@usdafsa,@AgCountry|positive
1015365819122049025|07-06-2018|RT @Jeffrey52095461: @GrowthEnergy @USDA @EPA That stuff is horrible for our vehicles, air, and water!  It also is not fuel efficient at al?|||7|@Jeffrey52095461,@GrowthEnergy,@USDA,@EPA|positive
1015365786708463618|07-06-2018|RT @SenatorHeitkamp: In Wahpeton I met w/ @NDGrainGrowers, @NDCorn, @NDFoodBank, the @USDAFSA state director & local farmers at @AgCountry?|||6|@SenatorHeitkamp,@NDGrainGrowers,@ndcorn,@NDFoodBank,@usdafsa,@AgCountry|positive
1015365772393287680|07-06-2018|RT @Bufkinite: @GrowthEnergy @USDA @EPA Don?t know how this ?promoted? tweet made it into my timeline, but E15 is a horrid idea meant to ma?|||22|@Bufkinite,@GrowthEnergy,@USDA,@EPA|positive
1015365760737214465|07-06-2018|RT @SenatorHeitkamp: In Wahpeton I met w/ @NDGrainGrowers, @NDCorn, @NDFoodBank, the @USDAFSA state director & local farmers at @AgCountry?|||6|@SenatorHeitkamp,@NDGrainGrowers,@ndcorn,@NDFoodBank,@usdafsa,@AgCountry|positive
1015365757075673091|07-06-2018|In Wahpeton I met w/ @NDGrainGrowers, @NDCorn, @NDFoodBank, the @USDAFSA state director & local farmers at? https://t.co/6ovbCoXrfT|||6|@NDGrainGrowers,@ndcorn,@NDFoodBank,@usdafsa|positive
1015365685545820166|07-06-2018|Bon appétit! LUSD's Creekside Elementary School is hosting summer meals, offered through Seamless Summer Feeding Op? https://t.co/xZmfCwjFx0|||1||positive
1015365604163964928|07-06-2018|"New @USDA Supply/Demand Report Will Project Market Impacts of #Tariffs," https://t.co/LAqUk5drWm (MP3- 1 minute).? https://t.co/sbigkWboVJ|#Tariffs||2|@USDA|positive
1015365421954936832|07-06-2018|RT @TexasVLB: Are you a Texas Veteran interested in farming? The @USDA announced a new partnership with @TAMU @txextension that will help #?|||13|@TexasVLB,@USDA,@TAMU,@txextension|positive
1015365146355601408|07-06-2018|RT @SecretarySonny: They ship more wheat than any other commodity at @portvanusa, with water shipping being price-competitive with other me?|||23|@SecretarySonny,@portvanusa|positive
1015365076205948928|07-06-2018|RT @USDA: One widespread tick might cause an allergy to some foods, have a listen - https://t.co/g4YfM4nWUl https://t.co/GSt8so4PsE|||7|@USDA|positive
1015364801667706880|07-06-2018|RT @SecretarySonny: Jim Harrison shows Sen. @lisamurkowski and me how to cut shingles, which he sorts into different grades on the spot in?|||31|@SecretarySonny,@lisamurkowski|positive
1015364315463987200|07-06-2018|RT @USDA_NRCS: How water moves through soil. https://t.co/02XyfhVeWx #ScienceFriday https://t.co/B8RKqnxfz6|#ScienceFriday||50|@USDA_NRCS|positive
1015363679217377280|07-06-2018|RT @EricaMeier: This must stop: @USDA's dangerous proposal that would allow even faster slaughter speeds is a huge step backwards --> it pu?|||32|@EricaMeier,@USDA|positive
1015363537005232128|07-06-2018|@APLewis @USDA I'm gonna hold my tounge. The BE logo should have a petri dish and maybe a beaker in the background. Just saying. #GMO|#GMO||0|@APLewis,@USDA|positive
1015363533398142976|07-06-2018|@lisamurkowski @USDA @SecretarySonny Am proud of your GREEN thinking! Next, vote no on trump ?s selection for Supre? https://t.co/WmThICOmEi|||0|@lisamurkowski,@USDA,@SecretarySonny|positive
1015363477505036288|07-06-2018|RT @caseliskar: @SecretarySonny We are tired of the countless studies concerning Cu/Ni mining in the @SuperiorNF . You need to end the Envi?|||6|@caseliskar,@SecretarySonny,@SuperiorNF|positive
1015363051762176000|07-06-2018|New recall from @USDA Recall Notification Report 059-2018 (Beef Jerky Products) https://t.co/cPu1TkCYh8|||0|@USDA|positive
1015362557618552833|07-06-2018|@lisamurkowski @USDA @SecretarySonny Keep managing that forest Lisa. Sleep tight free of bad dreams of babies cryin? https://t.co/T4D90abtJj|||0|@lisamurkowski,@USDA,@SecretarySonny|positive
1015362515440717824|07-06-2018|RT @lisamurkowski: @USDA @SecretarySonny From touring old and young growth sites to visiting locally-owned mills, I was pleased @SecretaryS?|||6|@lisamurkowski,@USDA,@SecretarySonny|positive
1015362489482121216|07-06-2018|RT @lisamurkowski: This week, @USDA @SecretarySonny Perdue joined me for a roundtable discussion in Southeast AK to hear from locals about?|||5|@lisamurkowski,@USDA,@SecretarySonny|positive
1015362340827435009|07-06-2018|@lisamurkowski @USDA @SecretarySonny Did you ask Sonny his opinion about children being held in cages at the border? https://t.co/gPeBQVHclf|||0|@lisamurkowski,@USDA,@SecretarySonny|positive
1015361806154559491|07-06-2018|@lisamurkowski @USDA @SecretarySonny When the time comes for the illegally elected president to appoint a supreme c? https://t.co/b4tIx1nSP2|||0|@lisamurkowski,@USDA,@SecretarySonny|positive
1015361547734958080|07-06-2018|@cathymcmorris @SecretarySonny Yep. You and your bud Sonny trying to assure local farmers you have a plan to cope w? https://t.co/yScAozxHT0|||0|@cathymcmorris,@SecretarySonny|positive
1015361479439200256|07-06-2018|@lisamurkowski @USDA @SecretarySonny Help seperated babies, please!!|||0|@lisamurkowski,@USDA,@SecretarySonny|positive
1015361453514207232|07-06-2018|RT @lisamurkowski: @USDA @SecretarySonny From touring old and young growth sites to visiting locally-owned mills, I was pleased @SecretaryS?|||6|@lisamurkowski,@USDA,@SecretarySonny|positive
1015361431439413249|07-06-2018|@USDA @SecretarySonny From touring old and young growth sites to visiting locally-owned mills, I was pleased? https://t.co/EINyRVZPCv|||6|@USDA,@SecretarySonny|positive
1015361218230538240|07-06-2018|RT @lisamurkowski: This week, @USDA @SecretarySonny Perdue joined me for a roundtable discussion in Southeast AK to hear from locals about?|||5|@lisamurkowski,@USDA,@SecretarySonny|positive
1015361206998192129|07-06-2018|RT @lisamurkowski: This week, @USDA @SecretarySonny Perdue joined me for a roundtable discussion in Southeast AK to hear from locals about?|||5|@lisamurkowski,@USDA,@SecretarySonny|positive
1015361204636667905|07-06-2018|This week, @USDA @SecretarySonny Perdue joined me for a roundtable discussion in Southeast AK to hear from locals a? https://t.co/4bLZrrfPKv|||5|@USDA,@SecretarySonny|positive
1015361100575981571|07-06-2018|@cathymcmorris @SecretarySonny REUNITE THE FAMILIES.|||0|@cathymcmorris,@SecretarySonny|positive
1015361032024444928|07-06-2018|RT @EricaMeier: This must stop: @USDA's dangerous proposal that would allow even faster slaughter speeds is a huge step backwards --> it pu?|||32|@EricaMeier,@USDA|positive
1015361024441143297|07-06-2018|RT @DFARiskMgt: The #DairyProducts report for May has been released by
@USDA|#DairyProducts||2|@DFARiskMgt,@USDA|positive
1015360896686804993|07-06-2018|RT @EricaMeier: This must stop: @USDA's dangerous proposal that would allow even faster slaughter speeds is a huge step backwards --> it pu?|||32|@EricaMeier,@USDA|positive
1015360396755066880|07-06-2018|RT @gary4205: @JLKGreystone @GrowthEnergy @Innrdreams @USDA @EPA Impossible. 

The problem is that alcohol absorbs water from the atmospher?|||1|@gary4205,@JLKGreystone,@GrowthEnergy,@Innrdreams,@USDA,@EPA|positive
1015359976515260417|07-06-2018|RT @EricaMeier: This must stop: @USDA's dangerous proposal that would allow even faster slaughter speeds is a huge step backwards --> it pu?|||32|@EricaMeier,@USDA|positive
1015358581946761216|07-06-2018|@MNSoyGrowers @realDonaldT @SecretarySonny Most farmers voted for him and now you all want sympathy?  We warned you? https://t.co/vilT3M9N2v|||0|@MNSoyGrowers,@realDonaldT,@SecretarySonny|positive
1015358228811665408|07-06-2018|RT @EricaMeier: This must stop: @USDA's dangerous proposal that would allow even faster slaughter speeds is a huge step backwards --> it pu?|||32|@EricaMeier,@USDA|positive
1015357586890199040|07-06-2018|RT @FCSFinancial: "Young & beginning farmers- Don't be scared of using @usdafsa programs! The terms are favorable for someone starting out-?|||5|@FCSFinancial,@usdafsa|positive
1015355961517793280|07-06-2018|RT @USDA_NRCS: Cereal rye creates a thick mat, protecting soil & preventing weeds while aiding in nitrogen uptake. https://t.co/ka25vvhXOA?|||29|@USDA_NRCS|positive
1015355195952267264|07-06-2018|@ScottIrwinUI @BrentGloy Ouch @ceboudreau! ?At the end of the day, these tariffs will increase prices for U.S. soyb? https://t.co/b00Rqwb309|||0|@ScottIrwinUI,@BrentGloy,@ceboudreau|positive
1015353518880800768|07-06-2018|@SecretaryRoss @SecretarySonny @SecretaryZinke @USAGSessions @IvankaTrump @DonaldJTrumpJr https://t.co/s2DAukTz9u|||0|@SecretaryRoss,@SecretarySonny,@SecretaryZinke,@USAGSessions,@IvankaTrump,@DonaldJTrumpJr|positive
