tweetId|tweetDate|tweetText|hashtagList|location|numberRetweets|userMentions_userName
1026618721744375810|08-06-2018|RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?|#HISD||203|@HoustonISD,@USDA
1026617916064759808|08-06-2018|RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?|#HISD||203|@HoustonISD,@USDA
1026617039891226625|08-06-2018|RT @usdafsa: Celebrate National #FarmersMarketWeek! With 8,700+ farmers markets in our directory - find one near you https://t.co/oxDIpBP07?|#FarmersMarketWeek||43|@usdafsa
1026617014260060161|08-06-2018|RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?|#HISD||203|@HoustonISD,@USDA
1026616395239489537|08-06-2018|Record levels of #beef, #pork and #chicken coming to market are cutting into profits for the biggest U.S. meat proc? https://t.co/Jtx0B3KJ2s|#beef,#pork,#chicken||0|
1026616256584200193|08-06-2018|RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?|#HISD||203|@HoustonISD,@USDA
1026615998781313031|08-06-2018|RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?|#HISD||203|@HoustonISD,@USDA
1026615830036049926|08-06-2018|RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?|#HISD||203|@HoustonISD,@USDA
1026615725576937474|08-06-2018|RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?|#HISD||203|@HoustonISD,@USDA
1026615311225761793|08-06-2018|RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?|#HISD||203|@HoustonISD,@USDA
1026614972401496070|08-06-2018|@A_delPacifico @POTUS @VP @SecretarySonny @CNNAfrica https://t.co/LQqxY6TtmU|||0|@A_delPacifico,@POTUS,@VP,@SecretarySonny,@CNNAfrica
1026614701642469377|08-06-2018|New recall from @USDA Recall Notification Report 067-2018 (Pork and Beef Bologna Products) https://t.co/Ym2hOR4gmH|||0|@USDA
1026614565600153600|08-06-2018|RT @wefishhm70: @POTUS @SecretaryZinke @DOIDepSec @SecretaryRoss @SecretaryPerry @EPAAWheeler @SecretarySonny @SecretaryAcosta @DonaldJTrum?|||7|@wefishhm70,@POTUS,@SecretaryZinke,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAAWheeler,@SecretarySonny,@SecretaryAcosta
1026614046697631744|08-06-2018|@threethirtysvn @USDA @HouseAgNews I'm always eyeing those Poisons they use to spray on GMO crops.  They tend to be? https://t.co/1rYN02vxFa|||0|@threethirtysvn,@USDA,@HouseAgNews
1026613821958287365|08-06-2018|RT @USDA: It's #MondayMorning! What better way to start the week off with some #MondayMotivation from our very own @SecretarySonny. https:/?|#MondayMorning,#MondayMotivation||77|@USDA,@SecretarySonny
1026613676638396419|08-06-2018|RT @medstonesa: #US #China #Tariffs : 
MV Betis departed Gavilon Group export terminal in Kalama, Washington, for Shanghai on July 29, carr?|#US,#China,#Tariffs||5|@medstonesa
1026613535219089408|08-06-2018|RT @medstonesa: #US #China #Tariffs : 
MV Betis departed Gavilon Group export terminal in Kalama, Washington, for Shanghai on July 29, carr?|#US,#China,#Tariffs||5|@medstonesa
1026613407536046080|08-06-2018|RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?|#HISD||203|@HoustonISD,@USDA
1026612946313650176|08-06-2018|@davisinst Wonder if @USDA_NRCS will do cost share on them for me ?|||0|@davisinst,@USDA_NRCS
1026612307814739969|08-06-2018|RT @khafner15: .@USDA_NRCS wants to improve water & soil health in the Chesapeake Bay watershed. https://t.co/f3zh6BI4CW|||2|@khafner15,@USDA_NRCS
1026611989962018816|08-06-2018|RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?|#HISD||203|@HoustonISD,@USDA
1026611697967161344|08-06-2018|RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?|#HISD||203|@HoustonISD,@USDA
1026611677066719232|08-06-2018|RT @USDA: National Farmers Market Week is August 5-11, 2018! @USDA_AMS has created branding to help farmers market managers promote their c?|||71|@USDA,@USDA_AMS
1026611399232040961|08-06-2018|RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?|#HISD||203|@HoustonISD,@USDA
1026611203886526464|08-06-2018|RT @usdafsa: Cotton producers, get the data you need to make critical decisions about ARC & PLC programs. Our interactive tool can help htt?|||7|@usdafsa
1026611024580026368|08-06-2018|RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?|#HISD||203|@HoustonISD,@USDA
1026610933630754817|08-06-2018|RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?|#HISD||203|@HoustonISD,@USDA
1026610682467237888|08-06-2018|Come visit #MightyMiniMicrobe at the @USDA_NRCS booth 313 #AgMediaSummit https://t.co/nwbSJH9ZXf|#MightyMiniMicrobe,#AgMediaSummit||0|@USDA_NRCS
1026610381291249664|08-06-2018|RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?|#HISD||203|@HoustonISD,@USDA
1026610342523273219|08-06-2018|RT @donnamartinrd: Hope you will celebrate #NFMW2018 by shopping at YOUR #local market during #FarmersMarketWeek @BCPS_Bears ??? our @Harve?|#NFMW2018,#local,#FarmersMarketWeek||4|@donnamartinrd,@BCPS_Bears
1026609914070761472|08-06-2018|RT @usdafsa: Cotton producers, get the data you need to make critical decisions about ARC & PLC programs. Our interactive tool can help htt?|||7|@usdafsa
1026609816981127168|08-06-2018|RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?|#HISD||203|@HoustonISD,@USDA
1026609182739296256|08-06-2018|RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?|#HISD||203|@HoustonISD,@USDA
1026608865788481538|08-06-2018|@KristiTalmadge @USDA @HouseAgNews GMO crops need MUCH more study as far as potential negative effects in the long? https://t.co/RiPszMyHSr|||0|@KristiTalmadge,@USDA,@HouseAgNews
1026608828446662657|08-06-2018|#RemovingBarriers Great work @TeamHISD @USDA  ? https://t.co/Z2By0BqWGN|#RemovingBarriers||0|@TeamHISD,@USDA
