tweetId|tweetDate|tweetText|hashtagList|location|numberRetweets|userMentions_userName
1026253887508951041|08-05-2018|RT @ucfoodobserver: The @USDA has some really helpful resources for the public. This is one example. Links to info, games, interactive, mor?|||1|@ucfoodobserver,@USDA
1026251630650380288|08-05-2018|.@RyanZinke .@SecretarySonny 

What the ever living f#$k do you tell the president when you are not minting coins o? https://t.co/USFPZ5Fl6b|||0|@RyanZinke,@SecretarySonny
1026249654386741248|08-05-2018|RT @SecretarySonny: We've crossed the border into Kentucky as the #BackToOurRoots tour rolls on. @HintonMills in May's Lick has been supply?|#BackToOurRoots||21|@SecretarySonny,@HintonMills
1026247187250827264|08-05-2018|RT @Kenn_QBE: @Nutradvance @FructoseNo @SBakerMD @EATegrity_Sonia @Travelwrite1 @chan_Nav @Simphiwe_Chef @scrookson @newfoodlab @spiritstal?|||2|@Kenn_QBE,@Nutradvance,@FructoseNo,@SBakerMD,@EATegrity_Sonia,@Travelwrite1,@chan_Nav,@Simphiwe_Chef,@scrookson,@newfoodlab
1026244101182836736|08-05-2018|RT @Tyne_Ag: .@USDA says 31% of Missouri?s corn crop is in poor to very poor shape. This is corn pm sandy soil in the Missouri River bottom?|||67|@Tyne_Ag,@USDA
1026244018915745792|08-05-2018|@Tyne_Ag @USDA Not far from home...|||0|@Tyne_Ag,@USDA
1026242476137504768|08-05-2018|RT @USDA_AMS: Great kick off @Unionstationmkt - @USDA USec Greg Ibach @usdaRD St Director Sallie Clark & @FMCorg joined @MercantileDEN Chef?|||10|@USDA_AMS,@unionstationmkt,@USDA,@usdaRD,@FMCorg,@MercantileDEN
1026242344306307072|08-05-2018|Some #Illinois farmers markets to lose food stamp service ? https://t.co/0wCBqLscE0 cc: @SecretarySonny @POTUS https://t.co/PU0CSvNkyO|#Illinois||0|@SecretarySonny,@POTUS
1026242197203628033|08-05-2018|RT @FarmersGov: Interested in soil health? It?s time to discover the cover. Visit our new page to learn more: https://t.co/6psvGQ8oq7 #Soil?|||16|@FarmersGov
1026241479415672835|08-05-2018|Want to know if your baby is getting the nutrients he needs for his healthy development? Check out this child nutri? https://t.co/IZ1g6IRNqu|||6|
1026240411822477312|08-05-2018|RT @USDA_AMS: Great kick off @Unionstationmkt - @USDA USec Greg Ibach @usdaRD St Director Sallie Clark & @FMCorg joined @MercantileDEN Chef?|||10|@USDA_AMS,@unionstationmkt,@USDA,@usdaRD,@FMCorg,@MercantileDEN
1026239251078369285|08-05-2018|RT @USDA_AMS: Great kick off @Unionstationmkt - @USDA USec Greg Ibach @usdaRD St Director Sallie Clark & @FMCorg joined @MercantileDEN Chef?|||10|@USDA_AMS,@unionstationmkt,@USDA,@usdaRD,@FMCorg,@MercantileDEN
1026235851892842496|08-05-2018|@forestservice @USDA I seen is happen thanks to this person videos etc https://t.co/W4CrVysFyI|||0|@forestservice,@USDA
1026233700571394050|08-05-2018|RT @agripulse: ?Today, #Colombia represents the third largest market for U.S. #soybean meal and events like this are designed to elevate th?|#Colombia,#soybean||1|@agripulse
1026233013544382464|08-05-2018|RT @USDA_AMS: Great kick off @Unionstationmkt - @USDA USec Greg Ibach @usdaRD St Director Sallie Clark & @FMCorg joined @MercantileDEN Chef?|||10|@USDA_AMS,@unionstationmkt,@USDA,@usdaRD,@FMCorg,@MercantileDEN
1026229924674330625|08-05-2018|@RepThompson Point who said we grow  ??  ? vs food! @USDA light up night? u think it?s daylight all the time! ®????? https://t.co/V95bZQoQeg|||0|@RepThompson,@USDA
1026226577649090563|08-05-2018|RT @Cabinet: .@SecretarySonny writes that President Trump is standing up for U.S. agriculture, rightly calling out foreign competitors for?|||381|@Cabinet,@SecretarySonny
1026226469838548993|08-05-2018|The MSM failed to report on @MichelleObama when she got the @USDA to declare yogurt a valid substitute for meat pro? https://t.co/iruR8OHInT|||0|@MichelleObama,@USDA
1026226383419269127|08-05-2018|?Today, #Colombia represents the third largest market for U.S. #soybean meal and events like this are designed to e? https://t.co/kWIQ05oqrX|#Colombia,#soybean||1|
1026221534405382144|08-05-2018|RT @johnnymhunt: I?m grateful for @SecretarySonny and his commitment to the Gospel and the local church. https://t.co/cNREGociCa|||6|@johnnymhunt,@SecretarySonny
1026216882255396864|08-05-2018|@ForestServiceNW @fox12oregon @KATUNews @KGWNews @OPB @forestservice @USDA @KIRO7Seattle @komonews @Q13FOX? https://t.co/SZX7ovKsf3|||0|@ForestServiceNW,@fox12oregon,@KATUNews,@KGWNews,@OPB,@forestservice,@USDA,@KIRO7Seattle,@komonews,@Q13FOX
1026215624622702593|08-05-2018|RT @amjoyshow: Shirley Sherrod - former @USDA official fired from the #Obama administration after a doctored tape published by Breitbart fa?|#Obama||268|@amjoyshow,@USDA
1026213331751686144|08-05-2018|@ForestServiceNW @fox12oregon @KATUNews @KGWNews @OPB @forestservice @USDA @KIRO7Seattle @komonews @Q13FOX? https://t.co/6CBFiZg5RF|||0|@ForestServiceNW,@fox12oregon,@KATUNews,@KGWNews,@OPB,@forestservice,@USDA,@KIRO7Seattle,@komonews,@Q13FOX
1026212443545133057|08-05-2018|RT @Jenniffer2012: El gob federal continúa comprometido con la recuperación de PR, así lo demostró la visita d @SecretarySonny quien vino a?|||38|@Jenniffer2012,@SecretarySonny
1026211064646647808|08-05-2018|@WMUextended @NBA @USDA @Chicago_Police @cta five s&c electric owe at Fact tax household employment services scams®? https://t.co/g9w9lu4QZZ|||0|@WMUextended,@NBA,@USDA,@Chicago_Police,@cta
1026210721191944192|08-05-2018|@peta Or agricultural laws are old with many loopholes that allow these criminal organizations to get away with thi? https://t.co/gigBM9e1sn|||1|@peta
1026210643001655302|08-05-2018|RT @Jenniffer2012: El gob federal continúa comprometido con la recuperación de PR, así lo demostró la visita d @SecretarySonny quien vino a?|||38|@Jenniffer2012,@SecretarySonny
1026210539343626240|08-05-2018|@WMUextended No u going to get arrested ... villari brothers u not ??:1925! What town @NBA Warsaw , NC really in fo? https://t.co/9lpmYDGZVs|||0|@WMUextended,@NBA
1026208850003644416|08-05-2018|RT @UCANRDREC: Happy to host the STEAM residential summer program closing ceremony.   Students from @IVCCollege attended one week program @?|||4|@UCANRDREC,@IVCCollege
1026207896474996737|08-05-2018|@Roland64515082 @SGottliebFDA @USDA @US_FDA Okay, well I gave an explanation and two examples (of many). Everyone e? https://t.co/y0DGPVN4lS|||0|@Roland64515082,@SGottliebFDA,@USDA,@US_FDA
1026207829152083968|08-05-2018|RT @FarmersGov: Interested in soil health? It?s time to discover the cover. Visit our new page to learn more: https://t.co/6psvGQ8oq7 #Soil?|||16|@FarmersGov
1026205364579172354|08-05-2018|@USDA_NRCS Amazing|||0|@USDA_NRCS
1026202264254472193|08-05-2018|I might have seen wrong (though I seriously doubt it), but it seems as though the @USDA follows @starwars on Twitte? https://t.co/K2g7iiYdG3|||0|@USDA,@starwars
1026199608760954880|08-05-2018|RT @USDA: Agriculture @SecretarySonny recently traveled to Buenos Aires, Argentina for the G-20 Summit Meetings of Agriculture Ministers to?|||19|@USDA,@SecretarySonny
1026199082547720192|08-05-2018|@Roland64515082 @SGottliebFDA @USDA @US_FDA The state or the DEA have already closed down legitimate doctors. They? https://t.co/tfMg2djCzc|||0|@Roland64515082,@SGottliebFDA,@USDA,@US_FDA
1026197574301233152|08-05-2018|@Roland64515082 @SGottliebFDA @USDA @US_FDA Yes, they are. They're taking responsibility for who *deserves* pain re? https://t.co/FdKz16NeIv|||0|@Roland64515082,@SGottliebFDA,@USDA,@US_FDA
1026196535099514881|08-05-2018|@USDA @NationalFFA https://t.co/xWQq0ekLcP|||0|@USDA,@NationalFFA
1026196179711938560|08-05-2018|The proposed #MFP will provide ?welcome #financialassistance,? noted @MOFarmBureau President #BlakeHurst in a lette? https://t.co/aLI5vwIpeh|#MFP,#financialassistance,#BlakeHurst||0|@MOFarmBureau
1026191392140218368|08-05-2018|RT @AgricultureFor: @narendramodi 
@aajtak 
@abpnewstv @AmitShah @icarindia @sdau_ @USDA @gujratsamachar @Minister_Edu @CMOGuj @rcfalduoffi?|||29|@AgricultureFor,@narendramodi,@aajtak,@abpnewstv,@AmitShah,@icarindia,@sdau_,@USDA,@gujratsamachar,@Minister_Edu,@CMOGuj
1026190451077001218|08-05-2018|RT @FeedTheDialogue: Who are the farmers in today's society, and who are they not? This great graphic from @USDA shows that farmers are get?|||7|@FeedTheDialogue,@USDA
1026190066354278401|08-05-2018|@reversechapter @SGottliebFDA @USDA @US_FDA Or a bit of both.|||0|@reversechapter,@SGottliebFDA,@USDA,@US_FDA
1026189051488100352|08-05-2018|RT @NRCS_Idaho: A healthy neighborhood has a lot of neighbors. https://t.co/3OxfP8jN4i https://t.co/PmiiDGjPKY via @USDA_NRCS|||1|@NRCS_Idaho,@USDA_NRCS
1026188987709444096|08-05-2018|@AngelsKill @SGottliebFDA @USDA @US_FDA Well, he works for govt now. But yes, we need rules. That is largely what f? https://t.co/UvvgxHAmf4|||0|@AngelsKill,@SGottliebFDA,@USDA,@US_FDA
