tweetId|tweetDate|tweetText|hashtagList|location|numberRetweets|userMentions_userName|attitude
1017818305925697537|07-13-2018|RT @USDA: Meet Victoria Chapman and Vanessa Wiebe, two USDA summer interns from @okstate who brought America's brightest orange and farming?|||3|@USDA,@okstate|positive
1017818126392709120|07-13-2018|@sendavidperdue @SecretarySonny Or perhaps the new indictments of Russian intelligence officers who hacked HRC emails & our voting systems.|||0|@sendavidperdue,@SecretarySonny|positive
1017817867100794880|07-13-2018|RT @RepLBR: Yesterday, I sent a letter with @SenatorCarper & @ChrisCoons to USDA @SecretarySonny expressing concern over how the Trump admi?|||2|@RepLBR,@SenatorCarper,@ChrisCoons,@SecretarySonny|positive
1017817833193914368|07-13-2018|@sendavidperdue @SecretarySonny I hope you discussed this Vladministration's cruelty & incompetence in separating i? https://t.co/oGJT2rOaLB|||0|@sendavidperdue,@SecretarySonny|positive
1017817701216083968|07-13-2018|@jlwolcott @sendavidperdue @SecretarySonny They're co-conspirators to Trump/Russia, no doubt.|||0|@jlwolcott,@sendavidperdue,@SecretarySonny|positive
1017817402636099585|07-13-2018|RT @forestservice: The @USDA Forest Service has many programs aimed at teaching kids about forests and grasslands and developing the next g?|||3|@forestservice,@USDA|positive
1017817239821717504|07-13-2018|The @USDA Forest Service has many programs aimed at teaching kids about forests and grasslands and developing the n? https://t.co/7R6XaHFrEi|||3|@USDA|positive
1017817053049131008|07-13-2018|RT @nicolevencil: We collected lots of produce at our garden yesterday ??? The kids get so excited to grow & taste new vegetables! They are?|||4|@nicolevencil|positive
1017816643404169216|07-13-2018|RT @USDA: Meet Victoria Chapman and Vanessa Wiebe, two USDA summer interns from @okstate who brought America's brightest orange and farming?|||3|@USDA,@okstate|positive
1017816636009656320|07-13-2018|.@USDA?s New Employee-Led Program Sets the Tone for Improving CX https://t.co/8uxfFmjDdx via @govloop @RPublicService|||0|@USDA,@GovLoop,@RPublicService|positive
1017816622319489025|07-13-2018|RT @USDA: Meet Victoria Chapman and Vanessa Wiebe, two USDA summer interns from @okstate who brought America's brightest orange and farming?|||3|@USDA,@okstate|positive
1017816559832707072|07-13-2018|RT @sendavidperdue: Thrilled to welcome my cuz @SecretarySonny back to South Georgia today! https://t.co/pgEHOOaIDz|||8|@sendavidperdue,@SecretarySonny|positive
1017816382854098944|07-13-2018|RT @NRCS_SD: #SDAGSummit 2018 panel discussion: @USDA_NRCS #SouthDakota has helped #ag operators figure out seedings and mixes of #covercro?|#SDAGSummit,#SouthDakota,#ag||4|@NRCS_SD,@USDA_NRCS|positive
1017816328885940225|07-13-2018|RT @FarmersGov: Are you interested in building healthier, more resilient soils across your working land? Learn how https://t.co/vYEeyiaCKo?|||7|@FarmersGov|positive
1017816240751042562|07-13-2018|RT @SecretarySonny: Lewis Taylor Farms grow a variety of produce - from cucumbers and peppers, to tomatoes and eggplants. All right here in?|||23|@SecretarySonny|positive
1017816117786693633|07-13-2018|Meet Victoria Chapman and Vanessa Wiebe, two USDA summer interns from @okstate who brought America's brightest oran? https://t.co/f4Eq941SS5|||3|@okstate|positive
1017815925171544064|07-13-2018|USDA has revealed US lamb will become available in Japan for the first time since 2003 after the Japanese governmen? https://t.co/rr9MXLtp99|||0||positive
1017815894305763328|07-13-2018|RT @sendavidperdue: Thrilled to welcome my cuz @SecretarySonny back to South Georgia today! https://t.co/pgEHOOaIDz|||8|@sendavidperdue,@SecretarySonny|positive
1017815783475277825|07-13-2018|RT @SecretarySonny: Lewis Taylor Farms grow a variety of produce - from cucumbers and peppers, to tomatoes and eggplants. All right here in?|||23|@SecretarySonny|positive
1017815675056918528|07-13-2018|RT @USDA_NRCS: "Growing up, everything was tilled. That's just what everyone did. Now we?re planting cover crops & making the soil more pro?|||1|@USDA_NRCS|positive
1017815599475404800|07-13-2018|RT @SecretarySonny: Enjoyed a working breakfast with @sendavidperdue, GA Ag Commissioner Gary Black and a room full of Georgia agricultural?|||11|@SecretarySonny,@sendavidperdue|positive
1017814725822906369|07-13-2018|@NEExtDisasters @UNLNutritionEd @SNAP_Ed @USDANutrition @USDA @UNLExtension @UNLincoln @kathy_kneifl @robynvarney3? https://t.co/WvaaF0mEcp|||0|@NEExtDisasters,@UNLNutritionEd,@SNAP_Ed,@USDANutrition,@USDA,@UNLExtension,@UNLincoln,@kathy_kneifl,@robynvarney3|positive
1017814658051342343|07-13-2018|RT @SecretarySonny: Enjoyed a working breakfast with @sendavidperdue, GA Ag Commissioner Gary Black and a room full of Georgia agricultural?|||11|@SecretarySonny,@sendavidperdue|positive
1017814538228551687|07-13-2018|@sendavidperdue @SecretarySonny You need to do less yucking it up with relatives and more demanding action on the R? https://t.co/kFA0jDLzEo|||0|@sendavidperdue,@SecretarySonny|positive
1017813956759638016|07-13-2018|RT @SecretarySonny: Good morning from Georgia! Started the day in Tifton with @sendavidperdue visiting Lewis Taylor Farms. Owner Bill Brim?|||19|@SecretarySonny,@sendavidperdue|positive
1017813893035511809|07-13-2018|.@SanfordBishop and @rosadelauro Alarmed by Reports of #SNAP (food stamps) Access Reductions at #Farmers Markets, R? https://t.co/6W090NIZN7|#SNAP,#Farmers||0|@SanfordBishop,@rosadelauro|positive
1017813869614587904|07-13-2018|RT @sendavidperdue: Thrilled to welcome my cuz @SecretarySonny back to South Georgia today! https://t.co/pgEHOOaIDz|||8|@sendavidperdue,@SecretarySonny|positive
1017813576126484480|07-13-2018|@sendavidperdue @SecretarySonny a family of crooks, disgraceful - you'll be moving out of GA once we're done with your daddy Trump|||0|@sendavidperdue,@SecretarySonny|positive
1017813273494917120|07-13-2018|RT @sendavidperdue: Thrilled to welcome my cuz @SecretarySonny back to South Georgia today! https://t.co/pgEHOOaIDz|||8|@sendavidperdue,@SecretarySonny|positive
1017813146378043399|07-13-2018|RT @sendavidperdue: Thrilled to welcome my cuz @SecretarySonny back to South Georgia today! https://t.co/pgEHOOaIDz|||8|@sendavidperdue,@SecretarySonny|positive
1017813015129968642|07-13-2018|@sendavidperdue @SecretarySonny https://t.co/sa9wjYDTjz|||0|@sendavidperdue,@SecretarySonny|positive
1017812984696107008|07-13-2018|RT @sendavidperdue: Thrilled to welcome my cuz @SecretarySonny back to South Georgia today! https://t.co/pgEHOOaIDz|||8|@sendavidperdue,@SecretarySonny|positive
1017812976424931334|07-13-2018|RT @sendavidperdue: Thrilled to welcome my cuz @SecretarySonny back to South Georgia today! https://t.co/pgEHOOaIDz|||8|@sendavidperdue,@SecretarySonny|positive
1017812971991560193|07-13-2018|Thrilled to welcome my cuz @SecretarySonny back to South Georgia today! https://t.co/pgEHOOaIDz|||8|@SecretarySonny|positive
1017812919474642945|07-13-2018|See the latest #agricultural technologies up-front and personal during our 2-week U.S. Study tour. Visits include:? https://t.co/dz7lbau7Sp|#agricultural||0||positive
1017812878638841857|07-13-2018|RT @USDA: In 2014, USDA partnered with @USAID to provide funding support to enable the work of the @godanSec. Learn how open data is enabli?|||8|@USDA,@USAID,@godanSec|positive
1017812795981692929|07-13-2018|RT @CFANS: The @umnsbc has selected three closed @USDA Food For Progress projects for evaluation to determine their sustainability, helping?|||3|@CFANS,@umnsbc,@USDA|positive
1017812626837889024|07-13-2018|RT @USISPForum: During #USISPFSummit2018 Under Secretary of Trade & Foreign Agricultural Affairs @USDA Ted McKinney says he truly believes?|#USISPFSummit2018||3|@USISPForum,@USDA|positive
1017812486911856640|07-13-2018|RT @WhiteCoatWaste: GOP pundit @derekahunter makes the case against the @USDA's taxpayer-funded kitten slaughterhouse in a hard-hitting @Wa?|||5|@WhiteCoatWaste,@derekahunter,@USDA|positive
1017812170216595456|07-13-2018|RT @SecretarySonny: Lewis Taylor Farms grow a variety of produce - from cucumbers and peppers, to tomatoes and eggplants. All right here in?|||23|@SecretarySonny|positive
1017812066277773313|07-13-2018|RT @nicolevencil: We collected lots of produce at our garden yesterday ??? The kids get so excited to grow & taste new vegetables! They are?|||4|@nicolevencil|positive
1017811960539336704|07-13-2018|RT @CFANS: The @umnsbc has selected three closed @USDA Food For Progress projects for evaluation to determine their sustainability, helping?|||3|@CFANS,@umnsbc,@USDA|positive
1017811943376203781|07-13-2018|RT @CFANS: The @umnsbc has selected three closed @USDA Food For Progress projects for evaluation to determine their sustainability, helping?|||3|@CFANS,@umnsbc,@USDA|positive
1017811653868605443|07-13-2018|The @umnsbc has selected three closed @USDA Food For Progress projects for evaluation to determine their sustainabi? https://t.co/sjSVWQUv8K|||3|@umnsbc,@USDA|positive
1017811598113673216|07-13-2018|RT @RepLouBarletta: Great meeting yesterday at the @WhiteHouse on improving animal welfare standards to better protect dogs at puppy mills.?|||146|@RepLouBarletta,@WhiteHouse|positive
1017810893965549570|07-13-2018|RT @WhiteCoatWaste: GOP pundit @derekahunter makes the case against the @USDA's taxpayer-funded kitten slaughterhouse in a hard-hitting @Wa?|||5|@WhiteCoatWaste,@derekahunter,@USDA|positive
1017810660107878405|07-13-2018|RT @SecretarySonny: Enjoyed a working breakfast with @sendavidperdue, GA Ag Commissioner Gary Black and a room full of Georgia agricultural?|||11|@SecretarySonny,@sendavidperdue|positive
1017809977040359424|07-13-2018|RT @SecretarySonny: Enjoyed a working breakfast with @sendavidperdue, GA Ag Commissioner Gary Black and a room full of Georgia agricultural?|||11|@SecretarySonny,@sendavidperdue|positive
1017809543814893568|07-13-2018|RT @eljon_williams: Breaking News: @IvankaTrump products will NOT! be effected by the China Tariffs! You heard Right! @realDonaldTrump daug?|||4|@eljon_williams,@IvankaTrump,@realDonaldTrump|positive
1017809121993605120|07-13-2018|RT @SecretarySonny: Enjoyed a working breakfast with @sendavidperdue, GA Ag Commissioner Gary Black and a room full of Georgia agricultural?|||11|@SecretarySonny,@sendavidperdue|positive
1017809092650258438|07-13-2018|RT @SecretarySonny: Lewis Taylor Farms grow a variety of produce - from cucumbers and peppers, to tomatoes and eggplants. All right here in?|||23|@SecretarySonny|positive
1017809075298492416|07-13-2018|RT @SecretarySonny: Good morning from Georgia! Started the day in Tifton with @sendavidperdue visiting Lewis Taylor Farms. Owner Bill Brim?|||19|@SecretarySonny,@sendavidperdue|positive
1017808537920114690|07-13-2018|#US #winter #wheat production is forecast at about 1.2 billion-bushels, down less than 1% from the June 1 forecast? https://t.co/DPnyKlRN7P|#US,#winter,#wheat||0||positive
1017808457876074496|07-13-2018|RT @StateForesters: What can you do to help restoration efforts post-wildfire? In Colorado, @CSFS_Outreach uses donations to the Restoring?|||3|@StateForesters,@CSFS_Outreach|positive
1017808206628835329|07-13-2018|President @realDonaldTrump wants to revitalize rural growth. Farmers are counting on @SecretarySonny and the @EPA t? https://t.co/KTMJls4aez|||0|@realDonaldTrump,@SecretarySonny,@EPA|positive
1017807745976635392|07-13-2018|@NerdyKetoRN @4dietaryreform @AmDiabetesAssn @AmerMedicalAssn @CDCgov I would hope so - A $45,000,000,000,000 (Tril? https://t.co/0Hh7uXwOp9|||0|@NerdyKetoRN,@4dietaryreform,@AmDiabetesAssn,@AmerMedicalAssn,@CDCgov|positive
1017807708697907206|07-13-2018|RT @meyer_g6: And here it is: @USDA cuts US #soybean export forecast 250m bushels due to China trade war: https://t.co/kydSkP70ZH|#soybean||1|@meyer_g6,@USDA|positive
1017807275161997312|07-13-2018|@nicolevencil @UNLNutritionEd @SNAP_Ed @USDANutrition @USDA @UNLExtension @UNLincoln @kathy_kneifl @robynvarney3 ?? https://t.co/QgSYMLvwDh|||0|@nicolevencil,@UNLNutritionEd,@SNAP_Ed,@USDANutrition,@USDA,@UNLExtension,@UNLincoln,@kathy_kneifl,@robynvarney3|positive
1017806983825707008|07-13-2018|RT @NRCS_SD: #SDAGSummit 2018 panel discussion: @USDA_NRCS #SouthDakota has helped #ag operators figure out seedings and mixes of #covercro?|#SDAGSummit,#SouthDakota,#ag||4|@NRCS_SD,@USDA_NRCS|positive
1017806955665031168|07-13-2018|RT @USISPForum: Under Secretary of Trade & Foreign Agricultural Affairs @USDA Ted McKinney talks to the #USISPFSummit2018 audience about wh?|#USISPFSummit2018||6|@USISPForum,@USDA|positive
1017806791416123392|07-13-2018|RT @RepLBR: Yesterday, I sent a letter with @SenatorCarper & @ChrisCoons to USDA @SecretarySonny expressing concern over how the Trump admi?|||2|@RepLBR,@SenatorCarper,@ChrisCoons,@SecretarySonny|positive
1017806789830639617|07-13-2018|Yesterday, I sent a letter with @SenatorCarper & @ChrisCoons to USDA @SecretarySonny expressing concern over how th? https://t.co/qogzDquoTW|||2|@SenatorCarper,@ChrisCoons,@SecretarySonny|positive
1017806549924712448|07-13-2018|RT @USDANutrition: Find your local #farmersmarket with @USDA?s National Farmers Market Directory: https://t.co/VgX5YjBUFf https://t.co/3qob?|#farmersmarket||15|@USDANutrition,@USDA|positive
1017806395922624513|07-13-2018|RT @nicolevencil: We collected lots of produce at our garden yesterday ??? The kids get so excited to grow & taste new vegetables! They are?|||4|@nicolevencil|positive
1017805919655260162|07-13-2018|Combining storymaps and social media campaigns. Looking for an example check out #FridaysOnTheFarm from @USDA NRCS.? https://t.co/eaIfs2H3zJ|#FridaysOnTheFarm||0|@USDA|positive
1017805812436267010|07-13-2018|RT @bigfatsurprise: Hilarious must-see video on the weakness of nutritional epidemiology (i.e. science from @HarvardChanSPH) Should be sati?|||36|@bigfatsurprise,@HarvardChanSPH|positive
1017805742705954816|07-13-2018|RT @SecretarySonny: Enjoyed a working breakfast with @sendavidperdue, GA Ag Commissioner Gary Black and a room full of Georgia agricultural?|||11|@SecretarySonny,@sendavidperdue|positive
1017805691430539265|07-13-2018|RT @SanfordBishop: @rosadelauro and I sent a letter to @SecretarySonny about the thousands of people that could lose access to SNAP at farm?|||1|@SanfordBishop,@rosadelauro,@SecretarySonny|positive
1017805689958404098|07-13-2018|@rosadelauro and I sent a letter to @SecretarySonny about the thousands of people that could lose access to SNAP at? https://t.co/wBJFcD58iP|||1|@rosadelauro,@SecretarySonny|positive
1017805482390679552|07-13-2018|RT @iu_rural: Looking for a #farmersmarket near you? Check out this helpful directory provided by @USDA. #iu #rural https://t.co/Z67QSJ60FW?|#farmersmarket,#iu,#rural||3|@iu_rural,@USDA|positive
1017805353935888384|07-13-2018|RT @WhiteCoatWaste: GOP pundit @derekahunter makes the case against the @USDA's taxpayer-funded kitten slaughterhouse in a hard-hitting @Wa?|||5|@WhiteCoatWaste,@derekahunter,@USDA|positive
1017805268497858560|07-13-2018|RT @GrowthEnergy: As June 1 marks the beginning of fuel restrictions on E15, leaders across the heartland are urging @USDA to push @EPA to?|||692|@GrowthEnergy,@USDA,@EPA|positive
1017804647011160064|07-13-2018|Some items encouraged by @NACoTweets incl. reinstating the position of Under Secretary for #Rural #Development in D? https://t.co/zK7oD1qLil|#Rural,#Development||0|@NACoTweets|positive
1017804446997155842|07-13-2018|RT @WhiteCoatWaste: GOP pundit @derekahunter makes the case against the @USDA's taxpayer-funded kitten slaughterhouse in a hard-hitting @Wa?|||5|@WhiteCoatWaste,@derekahunter,@USDA|positive
1017804248392830976|07-13-2018|@GrowthEnergy @USDA @EPA ????   NO! Keep our farmlands fertile for growing food to eat, instead of overfarming the? https://t.co/lsU6a2KSpw|||0|@GrowthEnergy,@USDA,@EPA|positive
1017804000186523648|07-13-2018|RT @WhiteCoatWaste: GOP pundit @derekahunter makes the case against the @USDA's taxpayer-funded kitten slaughterhouse in a hard-hitting @Wa?|||5|@WhiteCoatWaste,@derekahunter,@USDA|positive
1017803859501166592|07-13-2018|GOP pundit @derekahunter makes the case against the @USDA's taxpayer-funded kitten slaughterhouse in a hard-hitting? https://t.co/czDfvISMtv|||5|@derekahunter,@USDA|positive
1017803715548332033|07-13-2018|VIDEO: Citizen #Foresters (Tom Foye) recognized by @dlnr's Irene Sprecher for milestone effort in measuring & mappi? https://t.co/zzMMKxbGNS|#Foresters||0|@dlnr|positive
1017803363075776515|07-13-2018|@GrowthEnergy @USDA @EPA END this program all together!   It?s govt subsidies to a small group to make a BAD product|||0|@GrowthEnergy,@USDA,@EPA|positive
1017802533056667649|07-13-2018|@GrowthEnergy @USDA @EPA E15 is garbage.|||0|@GrowthEnergy,@USDA,@EPA|positive
1017802164960407552|07-13-2018|RT @NRCS_SD: #SDAGSummit 2018 panel discussion: @USDA_NRCS #SouthDakota has helped #ag operators figure out seedings and mixes of #covercro?|#SDAGSummit,#SouthDakota,#ag||4|@NRCS_SD,@USDA_NRCS|positive
1017801603334660098|07-13-2018|RT @RepLouBarletta: Great meeting yesterday at the @WhiteHouse on improving animal welfare standards to better protect dogs at puppy mills.?|||146|@RepLouBarletta,@WhiteHouse|positive
1017801595424333825|07-13-2018|RT @RepLouBarletta: Great meeting yesterday at the @WhiteHouse on improving animal welfare standards to better protect dogs at puppy mills.?|||146|@RepLouBarletta,@WhiteHouse|positive
1017801434434326529|07-13-2018|RT @SecretarySonny: Enjoyed a working breakfast with @sendavidperdue, GA Ag Commissioner Gary Black and a room full of Georgia agricultural?|||11|@SecretarySonny,@sendavidperdue|positive
1017801357816946689|07-13-2018|RT @SecretarySonny: Enjoyed a working breakfast with @sendavidperdue, GA Ag Commissioner Gary Black and a room full of Georgia agricultural?|||11|@SecretarySonny,@sendavidperdue|positive
1017801351571521542|07-13-2018|@USISPForum @USDA India and USA should work together in every field.|||0|@USISPForum,@USDA|positive
1017801289974116353|07-13-2018|RT @NRCS_SD: ?@SDGovDaugaard? opening the #Pollinator discussion at the #SDAgSummit 2018 | speaking are ?@pheasants4ever? ?@USDA? & an Ag P?|#Pollinator,#SDAgSummit||7|@NRCS_SD,@SDGovDaugaard,@pheasants4ever,@USDA|positive
1017800727484387332|07-13-2018|RT @LaraLeaTrump: Thank u @SecretarySonny & John & Sadie Middleton! The Middletons are Maryland dog breeders taking great care to raise the?|||149|@LaraLeaTrump,@SecretarySonny|positive
1017800560387481605|07-13-2018|@SecretarySonny and @sendavidperdue visited Tifton this morning as they travel across Georgia today to hear from fa? https://t.co/r4quABirbT|||0|@SecretarySonny,@sendavidperdue|positive
1017800543622914049|07-13-2018|RT @RepLouBarletta: Great meeting yesterday at the @WhiteHouse on improving animal welfare standards to better protect dogs at puppy mills.?|||146|@RepLouBarletta,@WhiteHouse|positive
1017799619689009153|07-13-2018|RT @SENAVEParaguay: En la jornada de hoy, Técnicos del SENAVE, acompañaron a los especialistas del #APHIS y del FAS del Dpto. de Agricultur?|#APHIS||1|@SENAVEParaguay|positive
1017799007714926592|07-13-2018|RT @FarmPolicy: "Larger Projected Crops and #Tariffs Taking Toll on Price Prospects," https://t.co/iteIQZXPTo (MP3- 1 minute).  @USDA Radio?|#Tariffs||4|@FarmPolicy,@USDA|positive
1017798983748673536|07-13-2018|RT @RebeccaAKF: #NationalFrenchFryDay Great opportunity to highlight that both Mexico and China have placed tariffs on numerous potato prod?|#NationalFrenchFryDay||5|@RebeccaAKF|positive
1017798613248954369|07-13-2018|RT @FarmPolicy: 1/ @USDA Wx: Plains, scattered showers and thunderstorms stretch from western #Texas to southeastern #SouthDakota, providin?|#Texas,#SouthDakota||2|@FarmPolicy,@USDA|positive
1017798568529268737|07-13-2018|RT @FarmPolicy: 2/ @USDA Wx: Meanwhile, hot, dry weather on the northern High Plains favors winter #wheat harvesting and the rapid developm?|#wheat||1|@FarmPolicy,@USDA|positive
1017798531501809664|07-13-2018|RT @FarmPolicy: 3/ @USDA Wx: Corn Belt, showers and thunderstorms are primarily confined to the upper Midwest. #Drought continues to advers?|#Drought||2|@FarmPolicy,@USDA|positive
1017798464737038338|07-13-2018|RT @FarmPolicy: 4/ @USDA Wx: On July 8, at least one-tenth of the #corn and #soybeans were rated in very poor to poor condition in #Missour?|#corn,#soybeans||2|@FarmPolicy,@USDA|positive
1017798373187956736|07-13-2018|RT @USDANutrition: .@USDA has made strides in decreasing the number of children that experience #hunger in the summer, thanks to the Summer?|#hunger||3|@USDANutrition,@USDA|positive
1017798367957651456|07-13-2018|Make it through #FridayThe13th foodborne-illness free. ??

Tip: Avoid foodborne illness by washing your hands befor? https://t.co/kwgzqIwiDI|#FridayThe13th||0||positive
1017798269852946434|07-13-2018|RT @NRCS_SD: ?@SDGovDaugaard? opening the #Pollinator discussion at the #SDAgSummit 2018 | speaking are ?@pheasants4ever? ?@USDA? & an Ag P?|#Pollinator,#SDAgSummit||7|@NRCS_SD,@SDGovDaugaard,@pheasants4ever,@USDA|positive
1017798003275522048|07-13-2018|RT @SecretarySonny: Good morning from Georgia! Started the day in Tifton with @sendavidperdue visiting Lewis Taylor Farms. Owner Bill Brim?|||19|@SecretarySonny,@sendavidperdue|positive
1017797953543720960|07-13-2018|RT @SecretarySonny: Lewis Taylor Farms grow a variety of produce - from cucumbers and peppers, to tomatoes and eggplants. All right here in?|||23|@SecretarySonny|positive
1017797407340449793|07-13-2018|@GrowthEnergy @USDA @EPA No|||0|@GrowthEnergy,@USDA,@EPA|positive
1017797240428089345|07-13-2018|RT @PatriciaHammes2: @POTUS @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @KMBenedetto @RepGosar @RepWesterman @JeffSmalls @RepJa?|||10|@PatriciaHammes2,@POTUS,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@KMBenedetto,@RepGosar,@RepWesterman,@JeffSmalls|positive
1017797232794505216|07-13-2018|RT @USDA: Agriculture @SecretarySonny is announcing that the government of Japan has finalized technical requirements that will allow U.S.?|||31|@USDA,@SecretarySonny|positive
1017797134374981632|07-13-2018|RT @SecretarySonny: Good morning from Georgia! Started the day in Tifton with @sendavidperdue visiting Lewis Taylor Farms. Owner Bill Brim?|||19|@SecretarySonny,@sendavidperdue|positive
1017797006238994432|07-13-2018|RT @SecretarySonny: .@smokey_bear is always on the case. Great to see him visit a cub whose paws were burned in the #416fire in Colorado. G?|#416fire||16|@SecretarySonny,@smokey_bear|positive
1017796941982380032|07-13-2018|RT @Unitedminingal: @POTUS @SecretaryZinke @SecretarySonny @DOIPressSec @KMBenedetto @USRepRickNolan @RepTomEmmer @RepGosar @RepWesterman @?|||10|@Unitedminingal,@POTUS,@SecretaryZinke,@SecretarySonny,@DOIPressSec,@KMBenedetto,@USRepRickNolan,@RepTomEmmer,@RepGosar,@RepWesterman|positive
1017796892497981441|07-13-2018|A new @USDA study shows that the share of American #food spending going into #farmers? pockets is at its lowest poi? https://t.co/YU12WOeFws|#food,#farmers||0|@USDA|positive
1017796890660831232|07-13-2018|RT @Unitedminingal: @POTUS @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @KMBenedetto @USRepRickNolan @RepTomEmmer @RepGosar @Rep?|||9|@Unitedminingal,@POTUS,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@KMBenedetto,@USRepRickNolan,@RepTomEmmer,@RepGosar|positive
1017796837921771521|07-13-2018|RT @Unitedminingal: @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @KMBenedetto @USRepRickNolan @RepTomEmmer @RepGosar @RepWesterm?|||9|@Unitedminingal,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@KMBenedetto,@USRepRickNolan,@RepTomEmmer,@RepGosar|positive
1017796776349388801|07-13-2018|RT @MinnesotaMiners: @POTUS @SecretarySonny @USRepRickNolan @RepTomEmmer @RepTimWalz @RepErikPaulsen @RepJasonLewis @collinpeterson @amyklo?|||11|@MinnesotaMiners,@POTUS,@SecretarySonny,@USRepRickNolan,@RepTomEmmer,@RepTimWalz,@RepErikPaulsen,@RepJasonLewis,@collinpeterson|positive
1017796746745958400|07-13-2018|RT @MinnesotaMiners: @POTUS @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @KMBenedetto @RepTomEmmer @RepGosar @RepWesterman @Jeff?|||10|@MinnesotaMiners,@POTUS,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@KMBenedetto,@RepTomEmmer,@RepGosar,@RepWesterman|positive
1017796702164738048|07-13-2018|RT @MinnesotaMiners: @POTUS @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @KMBenedetto @RepGosar @RepWesterman @JeffSmalls @RepJa?|||10|@MinnesotaMiners,@POTUS,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@KMBenedetto,@RepGosar,@RepWesterman,@JeffSmalls|positive
1017796677648953344|07-13-2018|RT @MinnesotaMiners: @POTUS @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @KMBenedetto @RepGosar @RepWesterman @JeffSmalls @RepJa?|||11|@MinnesotaMiners,@POTUS,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@KMBenedetto,@RepGosar,@RepWesterman,@JeffSmalls|positive
1017796481636618240|07-13-2018|RT @PatriciaHammes2: @POTUS @Zinkr @SecretarySonny @RangeReporter @NatResources @KarinHousley @GoPolyMet @USRepRickNolan @RepTomEmmer @mngo?|||6|@PatriciaHammes2,@POTUS,@Zinkr,@SecretarySonny,@RangeReporter,@NatResources,@KarinHousley,@GoPolyMet,@USRepRickNolan,@RepTomEmmer|positive
