tweetId|tweetDate|tweetText|hashtagList|location|numberRetweets|userMentions_userName
1034953777823068162|08-29-2018|RT @Flwrgirl66x: @PositivelyJoan @Kenn_QBE @SecretarySonny @USDA @USDA_AMS @robles_jdaniel @kavn @TheGOPJesus @8extremes @yesmaam74 @GMOFre?|||1|@Flwrgirl66x,@PositivelyJoan,@Kenn_QBE,@SecretarySonny,@USDA,@USDA_AMS,@robles_jdaniel,@kavn,@TheGOPJesus,@8extremes,@yesmaam74
1034953742527987712|08-29-2018|@Flwrgirl66x @Kenn_QBE @SecretarySonny @USDA @USDA_AMS @robles_jdaniel @kavn @TheGOPJesus @8extremes @yesmaam74? https://t.co/w34miKNMlR|||2|@Flwrgirl66x,@Kenn_QBE,@SecretarySonny,@USDA,@USDA_AMS,@robles_jdaniel,@kavn,@TheGOPJesus,@8extremes,@yesmaam74
1034953720985833472|08-29-2018|RT @FarmFairyCrafts: BOYCOTT @NestleUSA 4 Blocking #GMO Labeling! @usda @VirginiaInCal @rosevine3 @8extremes @8s @pgoeltz @LLaws2 @kavn htt?|#GMO||6|@FarmFairyCrafts,@NestleUSA,@USDA,@VirginiaInCal,@rosevine3,@8extremes,@8s,@pgoeltz,@LLaws2,@kavn
1034953688631201793|08-29-2018|RT @Unitedminingal: @POTUS @VP @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @EPA @RepGosar @repdonyoung @RepWesterman @RepTipton?|||9|@Unitedminingal,@POTUS,@VP,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@EPA,@RepGosar,@repdonyoung,@RepWesterman,@RepTipton
1034953598277496833|08-29-2018|RT @Unitedminingal: @POTUS @VP @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @KMBenedetto @USRepRickNolan @RepTomEmmer @RepGosar?|||9|@Unitedminingal,@POTUS,@VP,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@KMBenedetto,@USRepRickNolan,@RepTomEmmer,@RepGosar
1034953559656333312|08-29-2018|RT @Unitedminingal: @VP @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @forestservice @Interior @USRepRickNolan @RepTomEmmer @RepG?|||9|@Unitedminingal,@VP,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@forestservice,@Interior,@USRepRickNolan,@RepTomEmmer
1034953508347232258|08-29-2018|RT @FarmersGov: Farmers & non-operator landowners both benefit by building healthier soils. Get started today with these 5 questions. https?|||21|@FarmersGov
1034953382040088579|08-29-2018|RT @wefishhm70: @SecretaryZinke @DOIDepSec @SecretaryRoss @SecretaryPerry @EPAAWheeler @SecretarySonny @SecretaryAcosta @DonaldJTrump @west?|||5|@wefishhm70,@SecretaryZinke,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAAWheeler,@SecretarySonny,@SecretaryAcosta,@DonaldJTrump
1034953355553062912|08-29-2018|RT @PatriciaHammes2: Fantastic video on mining. @SecretaryZinke @POTUS
 @SecretarySonny @VP @GovMarkDayton @TinaSmithMN @amyklobuchar @RepT?|||11|@PatriciaHammes2,@SecretaryZinke,@POTUS,@SecretarySonny,@VP,@GovMarkDayton,@TinaSmithMN,@amyklobuchar
