tweetId|tweetDate|tweetText|hashtagList|location|numberRetweets|userMentions_userName
1024806537003499521|08-01-2018|RT @skeila: Eating habits in last 40 y based on @usda data reflects tripling of obesity rate in same time period. Americans are eating more?|||5|@skeila,@USDA
1024806480770301952|08-01-2018|@ForestServiceNW @USDA @forestservice @nwfireblog @R5_Fire_News @CentralORFire @fox12oregon @KATUNews @komonews? https://t.co/AZWy3sfJNf|||0|@ForestServiceNW,@USDA,@forestservice,@nwfireblog,@R5_Fire_News,@CentralORFire,@fox12oregon,@KATUNews,@komonews
1024806246707277824|08-01-2018|RT @wefishhm70: @RepGosar @Replouiegohmert @RepDLamborn @RobWittman @RepStevePearce @RepLizCheney @RepRobBishop @RepGarretGraves @RepPaulCo?|||8|@wefishhm70,@RepGosar,@replouiegohmert,@RepDLamborn,@RobWittman,@RepStevePearce,@RepLizCheney,@RepRobBishop,@RepGarretGraves
1024806232559898625|08-01-2018|RT @Daley3J: Jim Hubbard's consensus-building and pragmatic leadership will help our sector deliver #forest solutions for America. Excited?|#forest||2|@Daley3J
1024805262673117184|08-01-2018|RT @peta: PETA obtained gov't documents revealing the @USDA cited @WUSTL because a dog suffered & died in their lab ? because staff failed?|||61|@peta,@USDA,@WUSTL
1024805208134754305|08-01-2018|RT @RepJenniffer: Junto al alcalde de Lares, Roberto Pagán, llévamos orientación a agricultores de la zona sobre la disponibilidad de $2.3?|||26|@RepJenniffer
1024805180599099393|08-01-2018|RT @RoyBlunt: Today, I urged the @USDA to ensure the Trade Assistance Package adequately accounts for the needs of Missouri farmers who are?|||7|@RoyBlunt,@USDA
1024805045714530305|08-01-2018|RT @FishMaki: @SecretaryZinke @DOIDepSec @SecretaryRoss @SecretaryPerry @EPAAWheeler @SecretarySonny @SecretaryAcosta @DonaldJTrump @amyklo?|||10|@FishMaki,@SecretaryZinke,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAAWheeler,@SecretarySonny,@SecretaryAcosta,@DonaldJTrump
1024804933290414081|08-01-2018|RT @RepJenniffer: Junto al alcalde de Lares, Roberto Pagán, llévamos orientación a agricultores de la zona sobre la disponibilidad de $2.3?|||26|@RepJenniffer
1024804876390412293|08-01-2018|@RoyBlunt @USDA Who cares? They can't sell their products thanks to your buddy Trump! Hypocrisy|||0|@RoyBlunt,@USDA
1024804874079363072|08-01-2018|RT @Tyne_Ag: .@USDA says 31% of Missouri?s corn crop is in poor to very poor shape. This is corn pm sandy soil in the Missouri River bottom?|||60|@Tyne_Ag,@USDA
1024804167976734720|08-01-2018|RT @SecretarySonny: Packed house at Hacienda Lealtad in Lares, where we had a lively townhall discussion with local leaders and producers a?|||42|@SecretarySonny
1024803600906825728|08-01-2018|RT @wefishhm70: @POTUS @DOIDepSec @SecretaryRoss @SecretaryPerry @EPAAWheeler @SecretarySonny @SecretaryAcosta @DonaldJTrump @amyklobuchar?|||8|@wefishhm70,@POTUS,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAAWheeler,@SecretarySonny,@SecretaryAcosta,@DonaldJTrump,@amyklobuchar
1024803574138720256|08-01-2018|RT @USDA_NRCS: August is #WaterQualityMonth! Conservation keeps nutrients on farms & out of streams. https://t.co/cl0WyoA9Um https://t.co/F?|#WaterQualityMonth||26|@USDA_NRCS
1024803520241913856|08-01-2018|RT @SecretarySonny: Arrived in Puerto Rico today and had the opportunity to sit down with @USDA staff working here on the island, many of w?|||65|@SecretarySonny,@USDA
1024803361227452416|08-01-2018|RT @wefishhm70: @SecretaryZinke @DOIDepSec @SecretaryRoss @SecretaryPerry @EPAAWheeler @SecretarySonny @SecretaryAcosta @DonaldJTrump @amyk?|||9|@wefishhm70,@SecretaryZinke,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAAWheeler,@SecretarySonny,@SecretaryAcosta,@DonaldJTrump
1024803347411492864|08-01-2018|RT @SecretarySonny: Many farmers joined us at the Bordeaux farmers market for a townhall meeting. It?s critical that we work together with?|||31|@SecretarySonny
1024803081647742976|08-01-2018|RT @FishMaki: @SecretaryZinke @DOIDepSec @SecretarySonny @JeffSmalls @RepJasonLewis @collinpeterson @RepErikPaulsen @RepTimWalz @amyklobuch?|||8|@FishMaki,@SecretaryZinke,@DOIDepSec,@SecretarySonny,@JeffSmalls,@RepJasonLewis,@collinpeterson,@RepErikPaulsen,@RepTimWalz
1024803070709039104|08-01-2018|RT @FishMaki: @SecretaryZinke @DOIDepSec @SecretaryRoss @SecretaryPerry @EPAAWheeler @SecretarySonny @SecretaryAcosta @DonaldJTrump @amyklo?|||8|@FishMaki,@SecretaryZinke,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAAWheeler,@SecretarySonny,@SecretaryAcosta,@DonaldJTrump
