tweetId|tweetDate|tweetText|hashtagList|location|numberRetweets|userMentions_userName
1024444209808506880|07-31-2018|RT @DRNAGPR: La secretaria de Recursos Naturales, el secretario de @USDA y la comisionada residente @RepJenniffer visitaron hoy varias zona?|||10|@DRNAGPR,@USDA,@RepJenniffer
1024443469350293506|07-31-2018|RT @bigfatsurprise: This op-ed going strong. Latest to publish is @HoustonChron I guess a rigorous trial with 60% reversal of T2 diabetes a?|||27|@bigfatsurprise,@HoustonChron
1024443429894414336|07-31-2018|RT @SecretarySonny: Toured a diverse poultry facility, where they raise hens to produce eggs and make fertilizer from the waste. This famil?|||36|@SecretarySonny
1024443190009622528|07-31-2018|RT @FarmPolicy: 1/ "Here's How America Uses Its Land," https://t.co/uhgpkvD7qn - "Using surveys, satellite images and categorizations from?|||36|@FarmPolicy
1024442868625223680|07-31-2018|Joe Glauber, senior research fellow @IFPRI, former chief economist @USDA, talks trade with @ILFarmBureau members.? https://t.co/EM6LgFHrqX|||1|@IFPRI,@USDA,@ILFarmBureau
1024441172683632641|07-31-2018|RT @RepJenniffer: Celebramos una reunión con el @SecretarySonny @SecDAgricultura en Lares con agricultores para discutir las necesidades de?|||17|@RepJenniffer,@SecretarySonny,@SecDAgricultura
1024441126193786880|07-31-2018|Ninth in line for succession:
Secretary of Agriculture Sonny Perdue @SecretarySonny Ran for GA Gov promising 2 rest? https://t.co/sg0OYrGZhp|||0|@SecretarySonny
1024440299421085697|07-31-2018|@McCaskillOffice @ksprnews @USDA https://t.co/DRf9B65OWJ|||0|@McCaskillOffice,@ksprnews,@USDA
1024440159863853056|07-31-2018|@USDA @SecretarySonny  https://t.co/khPmjL0NYM|||0|@USDA,@SecretarySonny
1024440011784110081|07-31-2018|It was great to stop by the @Mo_Soy annual Show Me Soy School Field Day today at the Bay Farm Research Facility for? https://t.co/7NSJNheeuY|||0|@Mo_Soy
1024439981153169409|07-31-2018|RT @RepJenniffer: Celebramos una reunión con el @SecretarySonny @SecDAgricultura en Lares con agricultores para discutir las necesidades de?|||17|@RepJenniffer,@SecretarySonny,@SecDAgricultura
1024439232914501633|07-31-2018|?Thanks to selective breeding,
American cows are more productive than ever. ?
@voxdotcom @USDA 
 We have a 1.39 bil? https://t.co/y4Fre8YWfW|||0|@voxdotcom,@USDA
1024438980820037633|07-31-2018|RT @RepJenniffer: Celebramos una reunión con el @SecretarySonny @SecDAgricultura en Lares con agricultores para discutir las necesidades de?|||17|@RepJenniffer,@SecretarySonny,@SecDAgricultura
1024438665752338432|07-31-2018|RT @SecretarySonny: We value our longstanding partnership w/@US_FDA to combat the many variables related to anti-microbial resistance and l?|||12|@SecretarySonny,@US_FDA
1024438505605394432|07-31-2018|RT @DRNAGPR: La secretaria de Recursos Naturales, el secretario de @USDA y la comisionada residente @RepJenniffer visitaron hoy varias zona?|||10|@DRNAGPR,@USDA,@RepJenniffer
1024438167552843777|07-31-2018|RT @Luis_Daniel51: Desde la Hacienda La Lealtad en Lares junto con el secretario de la USDA @SecretarySonny y nuestra Comisionada Residente?|||1|@Luis_Daniel51,@SecretarySonny
1024438063685160961|07-31-2018|RT @Luis_Daniel51: Recorriendo la granja avícola Pujols de San Sebastián junto a nuestra Comisionada Residente, @RepJenniffer y el Secretar?|||3|@Luis_Daniel51,@RepJenniffer
1024437838652366855|07-31-2018|RT @SecretarySonny: Packed house at Hacienda Lealtad in Lares, where we had a lively townhall discussion with local leaders and producers a?|||33|@SecretarySonny
1024437660457164800|07-31-2018|RT @RebeccaAKF: It's #NationalAvocadoDay! As a #Xennial, I'd feel remiss if I didn't acknowledge it in some way. So here are two graphs fro?|#NationalAvocadoDay,#Xennial||1|@RebeccaAKF
1024437014677073921|07-31-2018|RT @SenateAgGOP: The Senate Ag Committee has advanced @CFTC nominee Dan Berkovitz & @USDA nominee James Hubbard on a unanimous vote. Next s?|||4|@SenateAgGOP,@CFTC,@USDA
1024436477890048002|07-31-2018|RT @USDAClimateHubs: Innovative practices protect natural resources at 1st generation #dairyfarm https://t.co/cWsBH4WpSN ?Some obstacles in?|#dairyfarm||1|@USDAClimateHubs
1024435013960564736|07-31-2018|RT @RepJenniffer: Temprano con el secretario de @USDA @SecretarySonny para iniciar nuestras visitas e inspección a fincas y vaquerías en Ve?|||27|@RepJenniffer,@USDA,@SecretarySonny
1024434823266488320|07-31-2018|Hey @WhiteHouse when can this Texan get Make Our Farmers Great Again hat? Daughter of @USDA dad when they helped farmers vs fining them!|||0|@WhiteHouse,@USDA
1024434366477492224|07-31-2018|RT @bigfatsurprise: This op-ed going strong. Latest to publish is @HoustonChron I guess a rigorous trial with 60% reversal of T2 diabetes a?|||27|@bigfatsurprise,@HoustonChron
1024434055587287047|07-31-2018|RT @FarmersGov: Healthy soil, healthy people. https://t.co/bxP51bkKnl #soilhealth https://t.co/W9458rssry|#soilhealth||12|@FarmersGov
1024434034544443394|07-31-2018|RT @FarmersGov: How do cover crops save you money? For starters, they suppress weeds. https://t.co/YEYmlxNC6X  #soilhealth https://t.co/fKd?|#soilhealth||19|@FarmersGov
1024433701088841729|07-31-2018|RT @LaPasteleraAgro: En #MeloJuntoAlCampo @juanmartinmelo y @JorgelinaTraut charlaron con Diego Peydro @agrotvcomar sobre la entrevista con?|#MeloJuntoAlCampo||3|@LaPasteleraAgro,@juanmartinmelo,@JorgelinaTraut,@agrotvcomar
1024433109759082497|07-31-2018|RT @SecretarySonny: We value our longstanding partnership w/@US_FDA to combat the many variables related to anti-microbial resistance and l?|||12|@SecretarySonny,@US_FDA
1024432548926181376|07-31-2018|RT @DemocracyFwd: As if a trade war wasn?t bad enough, the @realDonaldTrump admin has also illegally rolled back protections for independen?|||5|@DemocracyFwd,@realDonaldTrump
1024432449797988353|07-31-2018|@SecretarySonny @SGottliebFDA @US_FDA What hes really saying is we're going to make a lot of money suckers!!|||0|@SecretarySonny,@SGottliebFDA,@US_FDA
1024432279345655809|07-31-2018|@forestservice @USDA Should be on 4×4s atvs.  Pulling. Small tanks and spraying. With this device.  Wouldnt matter? https://t.co/IxNAstQ74E|||0|@forestservice,@USDA
1024431783155298306|07-31-2018|RT @RD_Missouri: With over $4 billion available for #water and #wastewater infrastructure projects,@USDA is pursuing an ambitious agenda to?|#water,#wastewater||5|@RD_Missouri,@USDA
1024430992625491968|07-31-2018|RT @connectmichigan: WASHINGTON, D.C -- The @USDA  is developing a pilot program to catalyze private investment and bring broadband to unse?|||2|@connectmichigan,@USDA
1024430677201248256|07-31-2018|RT @SecretarySonny: We value our longstanding partnership w/@US_FDA to combat the many variables related to anti-microbial resistance and l?|||12|@SecretarySonny,@US_FDA
1024430526508269569|07-31-2018|RT @SecretarySonny: Packed house at Hacienda Lealtad in Lares, where we had a lively townhall discussion with local leaders and producers a?|||33|@SecretarySonny
1024430526109822977|07-31-2018|RT @SecretarySonny: Had a lovely evening last night at La Fortaleza, Governor @RicardoRosello_ ?s home, with Congresswoman from Puerto Rico?|||39|@SecretarySonny,@RicardoRosello_
1024430402725916672|07-31-2018|@SecretarySonny @USDA Not good enuf, ,Senator. Go back into the hills and rural areas where sick people are dying and hungry.|||0|@SecretarySonny,@USDA
1024430338204987392|07-31-2018|@RepJenniffer @USDA @SecretarySonny @PR_Governance @KarimdvG @luisjovalentin @cucusahernandez @Rafael_Bernal_? https://t.co/JyoAm6R2EG|||0|@RepJenniffer,@USDA,@SecretarySonny,@PR_Governance,@KarimdvG,@luisjovalentin,@cucusahernandez,@Rafael_Bernal_
1024430144956465153|07-31-2018|RT @WhiteCoatWaste: ?BREAKING INVESTIGATION: We just exposed that a @USDA_ARS @USDA lab is using your tax money to kill hundreds of healthy?|||327|@WhiteCoatWaste,@USDA_ARS,@USDA
1024428170265731073|07-31-2018|La secretaria de Recursos Naturales, el secretario de @USDA y la comisionada residente @RepJenniffer visitaron hoy? https://t.co/nFeeBpubqY|||10|@USDA,@RepJenniffer
1024427815716835329|07-31-2018|RT @FoxBusiness: .@SecretarySonny: "Certainly, we'd rather have trade rather than aid and restore these markets, but not at unfair practice?|||16|@FoxBusiness,@SecretarySonny
1024427539123466240|07-31-2018|RT @DemocracyFwd: As if a trade war wasn?t bad enough, the @realDonaldTrump admin has also illegally rolled back protections for independen?|||5|@DemocracyFwd,@realDonaldTrump
1024427400078274561|07-31-2018|RT @WHOSTP: Today @WHOSTP convened the #NSTC Committee on STEM to discuss the upcoming Federal 5-Year STEM Education Strategic Plan with co?|#NSTC||34|@WHOSTP,@WHOSTP
1024426418065825792|07-31-2018|RT @SecretarySonny: We value our longstanding partnership w/@US_FDA to combat the many variables related to anti-microbial resistance and l?|||12|@SecretarySonny,@US_FDA
1024426403008315392|07-31-2018|RT @SecretarySonny: Packed house at Hacienda Lealtad in Lares, where we had a lively townhall discussion with local leaders and producers a?|||33|@SecretarySonny
