tweetId|tweetDate|tweetText|hashtagList|location|numberRetweets|userMentions_userName
1029508122526797824|08-14-2018|RT @HoustonISD: #HISD to provide breakfast, lunch and dinner to all students at no charge for 2018-2019 school year, thanks to @USDA?s Food?|#HISD||281|@HoustonISD,@USDA
1029507993908457473|08-14-2018|RT @ASPCA: Tell the @USDA: Abandon proposal that would increase cruelty at pig slaughterhouses. Sign the petition: https://t.co/nuayb3BFfM?|||152|@ASPCA,@USDA
1029507980130222083|08-14-2018|@SecretarySonny Actually we have decimated the ecosystem by placing profits of corporations over the survival of th? https://t.co/sWu6kXpEM5|||0|@SecretarySonny
1029507592878346240|08-14-2018|RT @ASPCA: Tell the @USDA: Abandon proposal that would increase cruelty at pig slaughterhouses. Sign the petition: https://t.co/nuayb3BFfM?|||152|@ASPCA,@USDA
1029507576520568834|08-14-2018|RT @ASPCA: Tell the @USDA: Abandon proposal that would increase cruelty at pig slaughterhouses. Sign the petition: https://t.co/nuayb3BFfM?|||152|@ASPCA,@USDA
1029507398418026496|08-14-2018|RT @ASPCA: Tell the @USDA: Abandon proposal that would increase cruelty at pig slaughterhouses. Sign the petition: https://t.co/nuayb3BFfM?|||152|@ASPCA,@USDA
1029507304478126081|08-14-2018|RT @ASPCA: Tell the @USDA: Abandon proposal that would increase cruelty at pig slaughterhouses. Sign the petition: https://t.co/nuayb3BFfM?|||152|@ASPCA,@USDA
1029507298341867521|08-14-2018|RT @ASPCA: Tell the @USDA: Abandon proposal that would increase cruelty at pig slaughterhouses. Sign the petition: https://t.co/nuayb3BFfM?|||152|@ASPCA,@USDA
1029506947215777793|08-14-2018|RT @ASPCA: Tell the @USDA: Abandon proposal that would increase cruelty at pig slaughterhouses. Sign the petition: https://t.co/nuayb3BFfM?|||152|@ASPCA,@USDA
1029506878986956800|08-14-2018|RT @USDA_NRCS: #DYK there are more microbes in a teaspoon of healthy soil than there are people on Earth? https://t.co/pEHIAnQEdR #soilheal?|#DYK||42|@USDA_NRCS
1029506873081454592|08-14-2018|RT @ASPCA: Tell the @USDA: Abandon proposal that would increase cruelty at pig slaughterhouses. Sign the petition: https://t.co/nuayb3BFfM?|||152|@ASPCA,@USDA
1029506307152261120|08-14-2018|RT @ASPCA: Tell the @USDA: Abandon proposal that would increase cruelty at pig slaughterhouses. Sign the petition: https://t.co/nuayb3BFfM?|||152|@ASPCA,@USDA
1029505402277310464|08-14-2018|RT @ASPCA: Tell the @USDA: Abandon proposal that would increase cruelty at pig slaughterhouses. Sign the petition: https://t.co/nuayb3BFfM?|||152|@ASPCA,@USDA
1029505390495457282|08-14-2018|RT @ASPCA: Tell the @USDA: Abandon proposal that would increase cruelty at pig slaughterhouses. Sign the petition: https://t.co/nuayb3BFfM?|||152|@ASPCA,@USDA
1029504883836289024|08-14-2018|RT @ASPCA: Tell the @USDA: Abandon proposal that would increase cruelty at pig slaughterhouses. Sign the petition: https://t.co/nuayb3BFfM?|||152|@ASPCA,@USDA
1029504645243301888|08-14-2018|RT @ASPCA: Tell the @USDA: Abandon proposal that would increase cruelty at pig slaughterhouses. Sign the petition: https://t.co/nuayb3BFfM?|||152|@ASPCA,@USDA
1029504644454576128|08-14-2018|RT @ASPCA: Tell the @USDA: Abandon proposal that would increase cruelty at pig slaughterhouses. Sign the petition: https://t.co/nuayb3BFfM?|||152|@ASPCA,@USDA
1029504639052533761|08-14-2018|RT @USDA: In small towns from Maine to California, access to reliable, high-speed internet is a foundation for rural prosperity. And, yet w?|||19|@USDA
1029504339474305031|08-14-2018|RT @nmpf: The National Milk Producers Federation welcomes the announcement today by @USDA that it will purchase $50 million worth of fluid?|||15|@nmpf,@USDA
1029504234587344896|08-14-2018|RT @ASPCA: Tell the @USDA: Abandon proposal that would increase cruelty at pig slaughterhouses. Sign the petition: https://t.co/nuayb3BFfM?|||152|@ASPCA,@USDA
1029503898229374976|08-14-2018|RT @ASPCA: Tell the @USDA: Abandon proposal that would increase cruelty at pig slaughterhouses. Sign the petition: https://t.co/nuayb3BFfM?|||152|@ASPCA,@USDA
1029503896547405824|08-14-2018|RT @ASPCA: Tell the @USDA: Abandon proposal that would increase cruelty at pig slaughterhouses. Sign the petition: https://t.co/nuayb3BFfM?|||152|@ASPCA,@USDA
1029503879141048320|08-14-2018|RT @ASPCA: Tell the @USDA: Abandon proposal that would increase cruelty at pig slaughterhouses. Sign the petition: https://t.co/nuayb3BFfM?|||152|@ASPCA,@USDA
1029503835356753920|08-14-2018|RT @ASPCA: Tell the @USDA: Abandon proposal that would increase cruelty at pig slaughterhouses. Sign the petition: https://t.co/nuayb3BFfM?|||152|@ASPCA,@USDA
1029503793615040513|08-14-2018|RT @ASPCA: Tell the @USDA: Abandon proposal that would increase cruelty at pig slaughterhouses. Sign the petition: https://t.co/nuayb3BFfM?|||152|@ASPCA,@USDA
1029503628191719424|08-14-2018|RT @ASPCA: Tell the @USDA: Abandon proposal that would increase cruelty at pig slaughterhouses. Sign the petition: https://t.co/nuayb3BFfM?|||152|@ASPCA,@USDA
1029503443914895364|08-14-2018|RT @ASPCA: Tell the @USDA: Abandon proposal that would increase cruelty at pig slaughterhouses. Sign the petition: https://t.co/nuayb3BFfM?|||152|@ASPCA,@USDA
1029503424633729024|08-14-2018|RT @ASPCA: Tell the @USDA: Abandon proposal that would increase cruelty at pig slaughterhouses. Sign the petition: https://t.co/nuayb3BFfM?|||152|@ASPCA,@USDA
1029503362390216706|08-14-2018|RT @ASPCA: Tell the @USDA: Abandon proposal that would increase cruelty at pig slaughterhouses. Sign the petition: https://t.co/nuayb3BFfM?|||152|@ASPCA,@USDA
1029503361463332864|08-14-2018|RT @ASPCA: Tell the @USDA: Abandon proposal that would increase cruelty at pig slaughterhouses. Sign the petition: https://t.co/nuayb3BFfM?|||152|@ASPCA,@USDA
1029503327837376513|08-14-2018|RT @ASPCA: Tell the @USDA: Abandon proposal that would increase cruelty at pig slaughterhouses. Sign the petition: https://t.co/nuayb3BFfM?|||152|@ASPCA,@USDA
1029503279615623168|08-14-2018|@MMoskal2 @SecretaryZinke @SecretarySonny @RepLaMalfa @realDonaldTrump Okay, a cult member. Well, have a nice day then.|||0|@MMoskal2,@SecretaryZinke,@SecretarySonny,@RepLaMalfa,@realDonaldTrump
1029503252705026054|08-14-2018|RT @ASPCA: Tell the @USDA: Abandon proposal that would increase cruelty at pig slaughterhouses. Sign the petition: https://t.co/nuayb3BFfM?|||152|@ASPCA,@USDA
1029503218336837638|08-14-2018|RT @ASPCA: Tell the @USDA: Abandon proposal that would increase cruelty at pig slaughterhouses. Sign the petition: https://t.co/nuayb3BFfM?|||152|@ASPCA,@USDA
1029503000526635009|08-14-2018|RT @wefishhm70: @RepGosar @Replouiegohmert @RepDLamborn @RobWittman @RepStevePearce @RepLizCheney @RepRobBishop @RepGarretGraves @RepPaulCo?|||7|@wefishhm70,@RepGosar,@replouiegohmert,@RepDLamborn,@RobWittman,@RepStevePearce,@RepLizCheney,@RepRobBishop,@RepGarretGraves
1029503000480497666|08-14-2018|RT @wefishhm70: @POTUS @DOIDepSec @SecretaryRoss @SecretaryPerry @EPAAWheeler @SecretarySonny @SecretaryAcosta @DonaldJTrump @westerncaucus?|||6|@wefishhm70,@POTUS,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAAWheeler,@SecretarySonny,@SecretaryAcosta,@DonaldJTrump,@westerncaucus
1029502980486295552|08-14-2018|Tell the @USDA: Abandon proposal that would increase cruelty at pig slaughterhouses. Sign the petition:? https://t.co/oXRYhzYmtP|||152|@USDA
1029502947057692672|08-14-2018|@Russet_burbank @SecretaryZinke @SecretarySonny @RepLaMalfa @realDonaldTrump Who I am is no concern or business of? https://t.co/JYuOVN1AoV|||0|@Russet_burbank,@SecretaryZinke,@SecretarySonny,@RepLaMalfa,@realDonaldTrump
1029502862357880832|08-14-2018|@SenRubioPress @USDA_NRCS What about PR?|||0|@SenRubioPress,@USDA_NRCS
