UID,tweetId,tweetDate,tweetWord,tweetSentiment
1-08-20-2018,1031692330686767106,08-20-2018,@president1trump,neg
2-08-20-2018,1031692330686767106,08-20-2018,whos,neg
3-08-20-2018,1031692330686767106,08-20-2018,running,neg
4-08-20-2018,1031692330686767106,08-20-2018,@usda,neg
5-08-20-2018,1031692330686767106,08-20-2018,@potus,neg
6-08-20-2018,1031692330686767106,08-20-2018,says,neg
7-08-20-2018,1031692330686767106,08-20-2018,wants,neg
8-08-20-2018,1031692330686767106,08-20-2018,abled,neg
9-08-20-2018,1031692330686767106,08-20-2018,bodied,neg
10-08-20-2018,1031692330686767106,08-20-2018,people,neg
11-08-20-2018,1031692330686767106,08-20-2018,work,neg
12-08-20-2018,1031692330686767106,08-20-2018,food,neg
13-08-20-2018,1031692330686767106,08-20-2018,stamps,neg
14-08-20-2018,1031692330686767106,08-20-2018,usda,neg
15-08-20-2018,1031692330686767106,08-20-2018,not,neg
16-08-20-2018,1031692330686767106,08-20-2018,im,neg
17-08-20-2018,1031692322793312258,08-20-2018,@foxnews,pos
18-08-20-2018,1031692322793312258,08-20-2018,@usda,pos
19-08-20-2018,1031692322793312258,08-20-2018,lets,pos
20-08-20-2018,1031692322793312258,08-20-2018,say,pos
21-08-20-2018,1031692322793312258,08-20-2018,paralyzed,pos
22-08-20-2018,1031692322793312258,08-20-2018,voice,pos
23-08-20-2018,1031692322793312258,08-20-2018,still,pos
24-08-20-2018,1031692322793312258,08-20-2018,works,pos
25-08-20-2018,1031692322793312258,08-20-2018,phone,pos
26-08-20-2018,1031692322793312258,08-20-2018,calls,pos
27-08-20-2018,1031692322793312258,08-20-2018,can,pos
28-08-20-2018,1031692322793312258,08-20-2018,job,pos
29-08-20-2018,1031692188147625984,08-20-2018,@president1trump,neg
30-08-20-2018,1031692188147625984,08-20-2018,whos,neg
31-08-20-2018,1031692188147625984,08-20-2018,running,neg
32-08-20-2018,1031692188147625984,08-20-2018,@usda,neg
33-08-20-2018,1031692188147625984,08-20-2018,@potus,neg
34-08-20-2018,1031692188147625984,08-20-2018,says,neg
35-08-20-2018,1031692188147625984,08-20-2018,wants,neg
36-08-20-2018,1031692188147625984,08-20-2018,abled,neg
37-08-20-2018,1031692188147625984,08-20-2018,bodied,neg
38-08-20-2018,1031692188147625984,08-20-2018,people,neg
39-08-20-2018,1031692188147625984,08-20-2018,work,neg
40-08-20-2018,1031692188147625984,08-20-2018,food,neg
41-08-20-2018,1031692188147625984,08-20-2018,stamps,neg
42-08-20-2018,1031692188147625984,08-20-2018,usda,neg
43-08-20-2018,1031692188147625984,08-20-2018,not,neg
44-08-20-2018,1031692188147625984,08-20-2018,im,neg
45-08-20-2018,1031691887105777665,08-20-2018,@hughesvictor76,neg
46-08-20-2018,1031691887105777665,08-20-2018,@foxnews,neg
47-08-20-2018,1031691887105777665,08-20-2018,@usda,neg
48-08-20-2018,1031691887105777665,08-20-2018,im,neg
49-08-20-2018,1031691887105777665,08-20-2018,except,neg
50-08-20-2018,1031691887105777665,08-20-2018,im,neg
51-08-20-2018,1031691887105777665,08-20-2018,afraid,neg
52-08-20-2018,1031691887105777665,08-20-2018,kids,neg
53-08-20-2018,1031691887105777665,08-20-2018,suffer,neg
54-08-20-2018,1031691555252432901,08-20-2018,@president1trump,neg
55-08-20-2018,1031691555252432901,08-20-2018,whos,neg
56-08-20-2018,1031691555252432901,08-20-2018,running,neg
57-08-20-2018,1031691555252432901,08-20-2018,@usda,neg
58-08-20-2018,1031691555252432901,08-20-2018,@potus,neg
59-08-20-2018,1031691555252432901,08-20-2018,says,neg
60-08-20-2018,1031691555252432901,08-20-2018,wants,neg
61-08-20-2018,1031691555252432901,08-20-2018,abled,neg
62-08-20-2018,1031691555252432901,08-20-2018,bodied,neg
63-08-20-2018,1031691555252432901,08-20-2018,people,neg
64-08-20-2018,1031691555252432901,08-20-2018,work,neg
65-08-20-2018,1031691555252432901,08-20-2018,food,neg
66-08-20-2018,1031691555252432901,08-20-2018,stamps,neg
67-08-20-2018,1031691555252432901,08-20-2018,usda,neg
68-08-20-2018,1031691555252432901,08-20-2018,not,neg
69-08-20-2018,1031691555252432901,08-20-2018,im,neg
70-08-20-2018,1031691533177815040,08-20-2018,@foxnews,neg
71-08-20-2018,1031691533177815040,08-20-2018,president,neg
72-08-20-2018,1031691533177815040,08-20-2018,says,neg
73-08-20-2018,1031691533177815040,08-20-2018,wants,neg
74-08-20-2018,1031691533177815040,08-20-2018,ablebodied,neg
75-08-20-2018,1031691533177815040,08-20-2018,adults,neg
76-08-20-2018,1031691533177815040,08-20-2018,work,neg
77-08-20-2018,1031691533177815040,08-20-2018,food,neg
78-08-20-2018,1031691533177815040,08-20-2018,stamps,neg
79-08-20-2018,1031691533177815040,08-20-2018,thats,neg
80-08-20-2018,1031691533177815040,08-20-2018,not,neg
81-08-20-2018,1031691533177815040,08-20-2018,@usda,neg
82-08-20-2018,1031691533177815040,08-20-2018,,neg
83-08-20-2018,1031691533177815040,08-20-2018,waiving,neg
84-08-20-2018,1031691533177815040,08-20-2018,wor,neg
85-08-20-2018,1031691513913401344,08-20-2018,@bunionbutt,neg
86-08-20-2018,1031691513913401344,08-20-2018,@foxnews,neg
87-08-20-2018,1031691513913401344,08-20-2018,@usda,neg
88-08-20-2018,1031691513913401344,08-20-2018,not,neg
