UID,tweetId,tweetDate,tweetWord,tweetSentiment
1-08-29-2018,1034953777823068162,08-29-2018,@flwrgirl66x,neg
2-08-29-2018,1034953777823068162,08-29-2018,@positivelyjoan,neg
3-08-29-2018,1034953777823068162,08-29-2018,@kennqbe,neg
4-08-29-2018,1034953777823068162,08-29-2018,@secretarysonny,neg
5-08-29-2018,1034953777823068162,08-29-2018,@usda,neg
6-08-29-2018,1034953777823068162,08-29-2018,@usdaams,neg
7-08-29-2018,1034953777823068162,08-29-2018,@roblesjdaniel,neg
8-08-29-2018,1034953777823068162,08-29-2018,@kavn,neg
9-08-29-2018,1034953777823068162,08-29-2018,@thegopjesus,neg
10-08-29-2018,1034953777823068162,08-29-2018,@8extremes,neg
11-08-29-2018,1034953777823068162,08-29-2018,@yesmaam74,neg
12-08-29-2018,1034953777823068162,08-29-2018,@gmofre,neg
13-08-29-2018,1034953742527987712,08-29-2018,@flwrgirl66x,neg
14-08-29-2018,1034953742527987712,08-29-2018,@kennqbe,neg
15-08-29-2018,1034953742527987712,08-29-2018,@secretarysonny,neg
16-08-29-2018,1034953742527987712,08-29-2018,@usda,neg
17-08-29-2018,1034953742527987712,08-29-2018,@usdaams,neg
18-08-29-2018,1034953742527987712,08-29-2018,@roblesjdaniel,neg
19-08-29-2018,1034953742527987712,08-29-2018,@kavn,neg
20-08-29-2018,1034953742527987712,08-29-2018,@thegopjesus,neg
21-08-29-2018,1034953742527987712,08-29-2018,@8extremes,neg
22-08-29-2018,1034953742527987712,08-29-2018,@yesmaam74,neg
23-08-29-2018,1034953742527987712,08-29-2018,httpstcow34miknmlr,neg
24-08-29-2018,1034953720985833472,08-29-2018,@farmfairycrafts,pos
25-08-29-2018,1034953720985833472,08-29-2018,boycott,pos
26-08-29-2018,1034953720985833472,08-29-2018,@nestleusa,pos
27-08-29-2018,1034953720985833472,08-29-2018,4,pos
28-08-29-2018,1034953720985833472,08-29-2018,blocking,pos
29-08-29-2018,1034953720985833472,08-29-2018,#gmo,pos
30-08-29-2018,1034953720985833472,08-29-2018,labeling,pos
31-08-29-2018,1034953720985833472,08-29-2018,@usda,pos
32-08-29-2018,1034953720985833472,08-29-2018,@virginiaincal,pos
33-08-29-2018,1034953720985833472,08-29-2018,@rosevine3,pos
34-08-29-2018,1034953720985833472,08-29-2018,@8extremes,pos
35-08-29-2018,1034953720985833472,08-29-2018,@8s,pos
36-08-29-2018,1034953720985833472,08-29-2018,@pgoeltz,pos
37-08-29-2018,1034953720985833472,08-29-2018,@llaws2,pos
38-08-29-2018,1034953720985833472,08-29-2018,@kavn,pos
39-08-29-2018,1034953720985833472,08-29-2018,htt,pos
40-08-29-2018,1034953688631201793,08-29-2018,@unitedminingal,neg
41-08-29-2018,1034953688631201793,08-29-2018,@potus,neg
42-08-29-2018,1034953688631201793,08-29-2018,@vp,neg
43-08-29-2018,1034953688631201793,08-29-2018,@secretaryzinke,neg
44-08-29-2018,1034953688631201793,08-29-2018,@secretarysonny,neg
45-08-29-2018,1034953688631201793,08-29-2018,@doidepsec,neg
46-08-29-2018,1034953688631201793,08-29-2018,@doipresssec,neg
47-08-29-2018,1034953688631201793,08-29-2018,@epa,neg
48-08-29-2018,1034953688631201793,08-29-2018,@repgosar,neg
49-08-29-2018,1034953688631201793,08-29-2018,@repdonyoung,neg
50-08-29-2018,1034953688631201793,08-29-2018,@repwesterman,neg
51-08-29-2018,1034953688631201793,08-29-2018,@reptipton,neg
52-08-29-2018,1034953598277496833,08-29-2018,@unitedminingal,neg
53-08-29-2018,1034953598277496833,08-29-2018,@potus,neg
54-08-29-2018,1034953598277496833,08-29-2018,@vp,neg
55-08-29-2018,1034953598277496833,08-29-2018,@secretaryzinke,neg
56-08-29-2018,1034953598277496833,08-29-2018,@secretarysonny,neg
57-08-29-2018,1034953598277496833,08-29-2018,@doidepsec,neg
58-08-29-2018,1034953598277496833,08-29-2018,@doipresssec,neg
59-08-29-2018,1034953598277496833,08-29-2018,@kmbenedetto,neg
60-08-29-2018,1034953598277496833,08-29-2018,@usrepricknolan,neg
61-08-29-2018,1034953598277496833,08-29-2018,@reptomemmer,neg
62-08-29-2018,1034953598277496833,08-29-2018,@repgosar,neg
63-08-29-2018,1034953559656333312,08-29-2018,@unitedminingal,neg
64-08-29-2018,1034953559656333312,08-29-2018,@vp,neg
65-08-29-2018,1034953559656333312,08-29-2018,@secretaryzinke,neg
66-08-29-2018,1034953559656333312,08-29-2018,@secretarysonny,neg
67-08-29-2018,1034953559656333312,08-29-2018,@doidepsec,neg
68-08-29-2018,1034953559656333312,08-29-2018,@doipresssec,neg
69-08-29-2018,1034953559656333312,08-29-2018,@forestservice,neg
70-08-29-2018,1034953559656333312,08-29-2018,@interior,neg
71-08-29-2018,1034953559656333312,08-29-2018,@usrepricknolan,neg
72-08-29-2018,1034953559656333312,08-29-2018,@reptomemmer,neg
73-08-29-2018,1034953559656333312,08-29-2018,@repg,neg
74-08-29-2018,1034953508347232258,08-29-2018,@farmersgov,pos
75-08-29-2018,1034953508347232258,08-29-2018,farmers,pos
76-08-29-2018,1034953508347232258,08-29-2018,,pos
77-08-29-2018,1034953508347232258,08-29-2018,nonoperator,pos
78-08-29-2018,1034953508347232258,08-29-2018,landowners,pos
79-08-29-2018,1034953508347232258,08-29-2018,benefit,pos
80-08-29-2018,1034953508347232258,08-29-2018,building,pos
81-08-29-2018,1034953508347232258,08-29-2018,healthier,pos
82-08-29-2018,1034953508347232258,08-29-2018,soils,pos
83-08-29-2018,1034953508347232258,08-29-2018,get,pos
84-08-29-2018,1034953508347232258,08-29-2018,started,pos
85-08-29-2018,1034953508347232258,08-29-2018,today,pos
86-08-29-2018,1034953508347232258,08-29-2018,5,pos
87-08-29-2018,1034953508347232258,08-29-2018,questions,pos
88-08-29-2018,1034953508347232258,08-29-2018,https,pos
89-08-29-2018,1034953382040088579,08-29-2018,@wefishhm70,pos
90-08-29-2018,1034953382040088579,08-29-2018,@secretaryzinke,pos
91-08-29-2018,1034953382040088579,08-29-2018,@doidepsec,pos
92-08-29-2018,1034953382040088579,08-29-2018,@secretaryross,pos
93-08-29-2018,1034953382040088579,08-29-2018,@secretaryperry,pos
94-08-29-2018,1034953382040088579,08-29-2018,@epaawheeler,pos
95-08-29-2018,1034953382040088579,08-29-2018,@secretarysonny,pos
96-08-29-2018,1034953382040088579,08-29-2018,@secretaryacosta,pos
97-08-29-2018,1034953382040088579,08-29-2018,@donaldjtrump,pos
98-08-29-2018,1034953382040088579,08-29-2018,@west,pos
99-08-29-2018,1034953355553062912,08-29-2018,@patriciahammes2,neg
100-08-29-2018,1034953355553062912,08-29-2018,fantastic,neg
101-08-29-2018,1034953355553062912,08-29-2018,video,neg
102-08-29-2018,1034953355553062912,08-29-2018,mining,neg
103-08-29-2018,1034953355553062912,08-29-2018,@secretaryzinke,neg
104-08-29-2018,1034953355553062912,08-29-2018,@potus,neg
105-08-29-2018,1034953281473314816,08-29-2018,@caseliskar,neg
106-08-29-2018,1034953281473314816,08-29-2018,@secretarysonny,neg
107-08-29-2018,1034953281473314816,08-29-2018,beginning,neg
108-08-29-2018,1034953281473314816,08-29-2018,look,neg
109-08-29-2018,1034953281473314816,08-29-2018,like,neg
110-08-29-2018,1034953281473314816,08-29-2018,time,neg
111-08-29-2018,1034953281473314816,08-29-2018,stood,neg
112-08-29-2018,1034953281473314816,08-29-2018,still,neg
113-08-29-2018,1034953281473314816,08-29-2018,concerning,neg
114-08-29-2018,1034953281473314816,08-29-2018,environmental,neg
115-08-29-2018,1034953281473314816,08-29-2018,assessment,neg
116-08-29-2018,1034953281473314816,08-29-2018,@superiornf,neg
117-08-29-2018,1034953258136231937,08-29-2018,@minnesotaminers,neg
118-08-29-2018,1034953258136231937,08-29-2018,@secretaryzinke,neg
119-08-29-2018,1034953258136231937,08-29-2018,@secretarysonny,neg
120-08-29-2018,1034953258136231937,08-29-2018,cant,neg
121-08-29-2018,1034953258136231937,08-29-2018,put,neg
122-08-29-2018,1034953258136231937,08-29-2018,better,neg
123-08-29-2018,1034953258136231937,08-29-2018,httpstcodysxetzfno,neg
124-08-29-2018,1034953258136231937,08-29-2018,support,neg
125-08-29-2018,1034952965449236482,08-29-2018,@usda,neg
126-08-29-2018,1034952965449236482,08-29-2018,iowa,neg
127-08-29-2018,1034952965449236482,08-29-2018,farms,neg
128-08-29-2018,1034952965449236482,08-29-2018,grow,neg
129-08-29-2018,1034952965449236482,08-29-2018,corn,neg
130-08-29-2018,1034952965449236482,08-29-2018,raise,neg
131-08-29-2018,1034952965449236482,08-29-2018,pigs,neg
132-08-29-2018,1034952965449236482,08-29-2018,,neg
133-08-29-2018,1034952965449236482,08-29-2018,produce,neg
134-08-29-2018,1034952965449236482,08-29-2018,eggs,neg
135-08-29-2018,1034952965449236482,08-29-2018,state,neg
136-08-29-2018,1034952965449236482,08-29-2018,nation,neg
137-08-29-2018,1034952965449236482,08-29-2018,props,neg
