UID,tweetId,tweetDate,tweetWord,tweetSentiment
1-07-13-2018,1017819708576239617,07-13-2018,@forestservice,neg
2-07-13-2018,1017819708576239617,07-13-2018,@usda,neg
3-07-13-2018,1017819708576239617,07-13-2018,forest,neg
4-07-13-2018,1017819708576239617,07-13-2018,service,neg
5-07-13-2018,1017819708576239617,07-13-2018,many,neg
6-07-13-2018,1017819708576239617,07-13-2018,programs,neg
7-07-13-2018,1017819708576239617,07-13-2018,aimed,neg
8-07-13-2018,1017819708576239617,07-13-2018,teaching,neg
9-07-13-2018,1017819708576239617,07-13-2018,kids,neg
10-07-13-2018,1017819708576239617,07-13-2018,forests,neg
11-07-13-2018,1017819708576239617,07-13-2018,grasslands,neg
12-07-13-2018,1017819708576239617,07-13-2018,developing,neg
13-07-13-2018,1017819708576239617,07-13-2018,next,neg
14-07-13-2018,1017819708576239617,07-13-2018,g,neg
15-07-13-2018,1017819280510017536,07-13-2018,@tomwilk2,neg
16-07-13-2018,1017819280510017536,07-13-2018,@81118,neg
17-07-13-2018,1017819280510017536,07-13-2018,@growthenergy,neg
18-07-13-2018,1017819280510017536,07-13-2018,@usda,neg
19-07-13-2018,1017819280510017536,07-13-2018,@epa,neg
20-07-13-2018,1017819280510017536,07-13-2018,lucky,neg
21-07-13-2018,1017819280510017536,07-13-2018,2,neg
22-07-13-2018,1017819280510017536,07-13-2018,stations,neg
23-07-13-2018,1017819280510017536,07-13-2018,near,neg
24-07-13-2018,1017819280510017536,07-13-2018,selling,neg
25-07-13-2018,1017819280510017536,07-13-2018,real,neg
26-07-13-2018,1017819280510017536,07-13-2018,gas,neg
27-07-13-2018,1017819280510017536,07-13-2018,good,neg
28-07-13-2018,1017819280510017536,07-13-2018,ancient,neg
29-07-13-2018,1017819280510017536,07-13-2018,ve,neg
30-07-13-2018,1017819280510017536,07-13-2018,httpstcoph401s2pv6,neg
31-07-13-2018,1017819261635477504,07-13-2018,@farmpolicy,neg
32-07-13-2018,1017819261635477504,07-13-2018,@sanfordbishop,neg
33-07-13-2018,1017819261635477504,07-13-2018,@rosadelauro,neg
34-07-13-2018,1017819261635477504,07-13-2018,@usda,neg
35-07-13-2018,1017819261635477504,07-13-2018,,neg
36-07-13-2018,1017819261635477504,07-13-2018,@secretarysonny,neg
37-07-13-2018,1017819261635477504,07-13-2018,,neg
38-07-13-2018,1017819261635477504,07-13-2018,puppet,neg
39-07-13-2018,1017819261635477504,07-13-2018,will,neg
40-07-13-2018,1017819261635477504,07-13-2018,whatever,neg
41-07-13-2018,1017819261635477504,07-13-2018,hes,neg
42-07-13-2018,1017819261635477504,07-13-2018,told,neg
43-07-13-2018,1017819261635477504,07-13-2018,ha,neg
44-07-13-2018,1017819261635477504,07-13-2018,httpstcou43n4xmv9x,neg
45-07-13-2018,1017819187786534912,07-13-2018,@usdaams,neg
46-07-13-2018,1017819187786534912,07-13-2018,@usda,neg
47-07-13-2018,1017819187786534912,07-13-2018,need,neg
48-07-13-2018,1017819187786534912,07-13-2018,two,neg
49-07-13-2018,1017819187786534912,07-13-2018,species,neg
50-07-13-2018,1017819187786534912,07-13-2018,gender,neg
51-07-13-2018,1017819187786534912,07-13-2018,two,neg
52-07-13-2018,1017819187786534912,07-13-2018,goats,neg
53-07-13-2018,1017819187786534912,07-13-2018,,neg
54-07-13-2018,1017819187786534912,07-13-2018,two,neg
55-07-13-2018,1017819187786534912,07-13-2018,sheep,neg
