UID,tweetId,tweetDate,tweetWord,tweetSentiment
46-08-13-2018,1029154787399540737,08-13-2018,@aspca,pos
47-08-13-2018,1029154787399540737,08-13-2018,@usda,pos
48-08-13-2018,1029154787399540737,08-13-2018,fight,pos
49-08-13-2018,1029154787399540737,08-13-2018,fight,pos
50-08-13-2018,1029154787399540737,08-13-2018,fight,pos
51-08-13-2018,1029154787399540737,08-13-2018,start,pos
52-08-13-2018,1029154787399540737,08-13-2018,not,pos
53-08-13-2018,1029154787399540737,08-13-2018,eating,pos
54-08-13-2018,1029154787399540737,08-13-2018,meat,pos
55-08-13-2018,1029154614053093376,08-13-2018,@secretarysonny,pos
56-08-13-2018,1029154614053093376,08-13-2018,lunch,pos
57-08-13-2018,1029154614053093376,08-13-2018,@secretaryzinke,pos
58-08-13-2018,1029154614053093376,08-13-2018,,pos
59-08-13-2018,1029154614053093376,08-13-2018,employees,pos
60-08-13-2018,1029154614053093376,08-13-2018,multiple,pos
61-08-13-2018,1029154614053093376,08-13-2018,agencies,pos
62-08-13-2018,1029154614053093376,08-13-2018,fighting,pos
63-08-13-2018,1029154614053093376,08-13-2018,wildfires,pos
64-08-13-2018,1029154614053093376,08-13-2018,california,pos
65-08-13-2018,1029154614053093376,08-13-2018,important,pos
66-08-13-2018,1029154614053093376,08-13-2018,remem,pos
67-08-13-2018,1029154060623073280,08-13-2018,@aspca,neg
68-08-13-2018,1029154060623073280,08-13-2018,act,neg
69-08-13-2018,1029154060623073280,08-13-2018,now,neg
70-08-13-2018,1029154060623073280,08-13-2018,@usdas,neg
71-08-13-2018,1029154060623073280,08-13-2018,new,neg
72-08-13-2018,1029154060623073280,08-13-2018,rule,neg
73-08-13-2018,1029154060623073280,08-13-2018,will,neg
74-08-13-2018,1029154060623073280,08-13-2018,allow,neg
75-08-13-2018,1029154060623073280,08-13-2018,pig,neg
76-08-13-2018,1029154060623073280,08-13-2018,slaughterhouses,neg
77-08-13-2018,1029154060623073280,08-13-2018,nationwide,neg
78-08-13-2018,1029154060623073280,08-13-2018,operate,neg
79-08-13-2018,1029154060623073280,08-13-2018,without,neg
80-08-13-2018,1029154060623073280,08-13-2018,speed,neg
81-08-13-2018,1029154060623073280,08-13-2018,limits,neg
82-08-13-2018,1029154060623073280,08-13-2018,sign,neg
83-08-13-2018,1029154060623073280,08-13-2018,petition,neg
84-08-13-2018,1029153946848251904,08-13-2018,@aspca,neg
85-08-13-2018,1029153946848251904,08-13-2018,@usda,neg
86-08-13-2018,1029153946848251904,08-13-2018,gross,neg
87-08-13-2018,1029153946848251904,08-13-2018,living,neg
88-08-13-2018,1029153946848251904,08-13-2018,beings,neg
89-08-13-2018,1029153946848251904,08-13-2018,not,neg
90-08-13-2018,1029153946848251904,08-13-2018,products,neg
91-08-13-2018,1029153870872604672,08-13-2018,@aspca,neg
92-08-13-2018,1029153870872604672,08-13-2018,act,neg
93-08-13-2018,1029153870872604672,08-13-2018,now,neg
94-08-13-2018,1029153870872604672,08-13-2018,@usdas,neg
95-08-13-2018,1029153870872604672,08-13-2018,new,neg
96-08-13-2018,1029153870872604672,08-13-2018,rule,neg
97-08-13-2018,1029153870872604672,08-13-2018,will,neg
98-08-13-2018,1029153870872604672,08-13-2018,allow,neg
99-08-13-2018,1029153870872604672,08-13-2018,pig,neg
100-08-13-2018,1029153870872604672,08-13-2018,slaughterhouses,neg
101-08-13-2018,1029153870872604672,08-13-2018,nationwide,neg
102-08-13-2018,1029153870872604672,08-13-2018,operate,neg
103-08-13-2018,1029153870872604672,08-13-2018,without,neg
104-08-13-2018,1029153870872604672,08-13-2018,speed,neg
105-08-13-2018,1029153870872604672,08-13-2018,limits,neg
106-08-13-2018,1029153870872604672,08-13-2018,sign,neg
107-08-13-2018,1029153870872604672,08-13-2018,petition,neg
108-08-13-2018,1029153528168607744,08-13-2018,@secretaryzinke,pos
109-08-13-2018,1029153528168607744,08-13-2018,thanks,pos
110-08-13-2018,1029153528168607744,08-13-2018,#firefighters,pos
111-08-13-2018,1029153528168607744,08-13-2018,keeping,pos
112-08-13-2018,1029153528168607744,08-13-2018,communities,pos
113-08-13-2018,1029153528168607744,08-13-2018,northern,pos
114-08-13-2018,1029153528168607744,08-13-2018,#california,pos
115-08-13-2018,1029153528168607744,08-13-2018,safe,pos
116-08-13-2018,1029153528168607744,08-13-2018,#carrfire,pos
117-08-13-2018,1029153528168607744,08-13-2018,devastating,pos
118-08-13-2018,1029153528168607744,08-13-2018,#pub,pos
119-08-13-2018,1029153516600938497,08-13-2018,@secretarysonny,pos
120-08-13-2018,1029153516600938497,08-13-2018,lunch,pos
121-08-13-2018,1029153516600938497,08-13-2018,@secretaryzinke,pos
122-08-13-2018,1029153516600938497,08-13-2018,,pos
123-08-13-2018,1029153516600938497,08-13-2018,employees,pos
124-08-13-2018,1029153516600938497,08-13-2018,multiple,pos
125-08-13-2018,1029153516600938497,08-13-2018,agencies,pos
126-08-13-2018,1029153516600938497,08-13-2018,fighting,pos
127-08-13-2018,1029153516600938497,08-13-2018,wildfires,pos
128-08-13-2018,1029153516600938497,08-13-2018,california,pos
129-08-13-2018,1029153516600938497,08-13-2018,important,pos
130-08-13-2018,1029153516600938497,08-13-2018,remem,pos
131-08-13-2018,1029152926491500544,08-13-2018,@vp,neg
132-08-13-2018,1029152926491500544,08-13-2018,@trumpsfeed,neg
133-08-13-2018,1029152926491500544,08-13-2018,@potus,neg
134-08-13-2018,1029152926491500544,08-13-2018,@secretaryzinke,neg
135-08-13-2018,1029152926491500544,08-13-2018,@secretarysonny,neg
136-08-13-2018,1029152926491500544,08-13-2018,correct,neg
137-08-13-2018,1029152926491500544,08-13-2018,crazy,neg
138-08-13-2018,1029152926491500544,08-13-2018,nutty,neg
139-08-13-2018,1029152926491500544,08-13-2018,stuff,neg
140-08-13-2018,1029152926491500544,08-13-2018,donald,neg
141-08-13-2018,1029152926491500544,08-13-2018,said,neg
142-08-13-2018,1029152926491500544,08-13-2018,water,neg
143-08-13-2018,1029152926491500544,08-13-2018,,neg
144-08-13-2018,1029152926491500544,08-13-2018,timber,neg
145-08-13-2018,1029152722845609985,08-13-2018,@secretaryzinke,neg
146-08-13-2018,1029152722845609985,08-13-2018,@secretarysonny,neg
147-08-13-2018,1029152722845609985,08-13-2018,@replamalfa,neg
148-08-13-2018,1029152722845609985,08-13-2018,@secretaryzinke,neg
149-08-13-2018,1029152722845609985,08-13-2018,fire,neg
150-08-13-2018,1029152722845609985,08-13-2018,suppression,neg
151-08-13-2018,1029152722845609985,08-13-2018,left,neg
152-08-13-2018,1029152722845609985,08-13-2018,forests,neg
153-08-13-2018,1029152722845609985,08-13-2018,dense,neg
154-08-13-2018,1029152722845609985,08-13-2018,dry,neg
155-08-13-2018,1029152722845609985,08-13-2018,primed,neg
156-08-13-2018,1029152722845609985,08-13-2018,httpstcozmyrovsddo,neg
157-08-13-2018,1029152389192794112,08-13-2018,@vp,pos
158-08-13-2018,1029152389192794112,08-13-2018,@potus,pos
159-08-13-2018,1029152389192794112,08-13-2018,i,pos
160-08-13-2018,1029152389192794112,08-13-2018,continue,pos
161-08-13-2018,1029152389192794112,08-13-2018,monitor,pos
162-08-13-2018,1029152389192794112,08-13-2018,california,pos
163-08-13-2018,1029152389192794112,08-13-2018,wildfires,pos
164-08-13-2018,1029152389192794112,08-13-2018,@secretaryzinke,pos
165-08-13-2018,1029152389192794112,08-13-2018,@secretarysonny,pos
166-08-13-2018,1029152389192794112,08-13-2018,ground,pos
167-08-13-2018,1029152389192794112,08-13-2018,today,pos
168-08-13-2018,1029152389192794112,08-13-2018,thank,pos
169-08-13-2018,1029152306074398720,08-13-2018,@secretarysonny,pos
170-08-13-2018,1029152306074398720,08-13-2018,lunch,pos
171-08-13-2018,1029152306074398720,08-13-2018,@secretaryzinke,pos
172-08-13-2018,1029152306074398720,08-13-2018,,pos
173-08-13-2018,1029152306074398720,08-13-2018,employees,pos
174-08-13-2018,1029152306074398720,08-13-2018,multiple,pos
175-08-13-2018,1029152306074398720,08-13-2018,agencies,pos
176-08-13-2018,1029152306074398720,08-13-2018,fighting,pos
177-08-13-2018,1029152306074398720,08-13-2018,wildfires,pos
178-08-13-2018,1029152306074398720,08-13-2018,california,pos
179-08-13-2018,1029152306074398720,08-13-2018,important,pos
180-08-13-2018,1029152306074398720,08-13-2018,remem,pos
181-08-13-2018,1029152210121355266,08-13-2018,@aspca,neg
182-08-13-2018,1029152210121355266,08-13-2018,act,neg
183-08-13-2018,1029152210121355266,08-13-2018,now,neg
184-08-13-2018,1029152210121355266,08-13-2018,@usdas,neg
185-08-13-2018,1029152210121355266,08-13-2018,new,neg
186-08-13-2018,1029152210121355266,08-13-2018,rule,neg
187-08-13-2018,1029152210121355266,08-13-2018,will,neg
188-08-13-2018,1029152210121355266,08-13-2018,allow,neg
189-08-13-2018,1029152210121355266,08-13-2018,pig,neg
190-08-13-2018,1029152210121355266,08-13-2018,slaughterhouses,neg
191-08-13-2018,1029152210121355266,08-13-2018,nationwide,neg
192-08-13-2018,1029152210121355266,08-13-2018,operate,neg
193-08-13-2018,1029152210121355266,08-13-2018,without,neg
194-08-13-2018,1029152210121355266,08-13-2018,speed,neg
195-08-13-2018,1029152210121355266,08-13-2018,limits,neg
196-08-13-2018,1029152210121355266,08-13-2018,sign,neg
197-08-13-2018,1029152210121355266,08-13-2018,petition,neg
198-08-13-2018,1029152113966899200,08-13-2018,@minsaperu,neg
199-08-13-2018,1029152113966899200,08-13-2018,@essaludperu,neg
200-08-13-2018,1029152113966899200,08-13-2018,@agrorural,neg
201-08-13-2018,1029152113966899200,08-13-2018,@minagriperu,neg
202-08-13-2018,1029152113966899200,08-13-2018,@serforperu,neg
203-08-13-2018,1029152113966899200,08-13-2018,@usda,neg
204-08-13-2018,1029152113966899200,08-13-2018,@faowhocodex,neg
205-08-13-2018,1029152113966899200,08-13-2018,@adexperu,neg
206-08-13-2018,1029152113966899200,08-13-2018,@cieslimaperu,neg
207-08-13-2018,1029152113966899200,08-13-2018,@gradeperu,neg
208-08-13-2018,1029152113966899200,08-13-2018,httpstcocecqbuiwuw,neg
209-08-13-2018,1029151981506621440,08-13-2018,@vp,pos
210-08-13-2018,1029151981506621440,08-13-2018,@potus,pos
211-08-13-2018,1029151981506621440,08-13-2018,i,pos
212-08-13-2018,1029151981506621440,08-13-2018,continue,pos
213-08-13-2018,1029151981506621440,08-13-2018,monitor,pos
214-08-13-2018,1029151981506621440,08-13-2018,california,pos
215-08-13-2018,1029151981506621440,08-13-2018,wildfires,pos
216-08-13-2018,1029151981506621440,08-13-2018,@secretaryzinke,pos
217-08-13-2018,1029151981506621440,08-13-2018,@secretarysonny,pos
218-08-13-2018,1029151981506621440,08-13-2018,ground,pos
219-08-13-2018,1029151981506621440,08-13-2018,today,pos
220-08-13-2018,1029151981506621440,08-13-2018,thank,pos
221-08-13-2018,1029151956579823618,08-13-2018,@vp,pos
222-08-13-2018,1029151956579823618,08-13-2018,@potus,pos
223-08-13-2018,1029151956579823618,08-13-2018,i,pos
224-08-13-2018,1029151956579823618,08-13-2018,continue,pos
225-08-13-2018,1029151956579823618,08-13-2018,monitor,pos
226-08-13-2018,1029151956579823618,08-13-2018,california,pos
227-08-13-2018,1029151956579823618,08-13-2018,wildfires,pos
228-08-13-2018,1029151956579823618,08-13-2018,@secretaryzinke,pos
229-08-13-2018,1029151956579823618,08-13-2018,@secretarysonny,pos
230-08-13-2018,1029151956579823618,08-13-2018,ground,pos
231-08-13-2018,1029151956579823618,08-13-2018,today,pos
232-08-13-2018,1029151956579823618,08-13-2018,thank,pos
233-08-13-2018,1029151826040553472,08-13-2018,@secretaryzinke,neg
234-08-13-2018,1029151826040553472,08-13-2018,@secretarysonny,neg
235-08-13-2018,1029151826040553472,08-13-2018,@replamalfa,neg
236-08-13-2018,1029151826040553472,08-13-2018,translation,neg
237-08-13-2018,1029151826040553472,08-13-2018,wants,neg
238-08-13-2018,1029151826040553472,08-13-2018,logging,neg
239-08-13-2018,1029151826040553472,08-13-2018,contracts,neg
240-08-13-2018,1029151826040553472,08-13-2018,crony,neg
241-08-13-2018,1029151826040553472,08-13-2018,looters,neg
242-08-13-2018,1029151826040553472,08-13-2018,zinke,neg
243-08-13-2018,1029151826040553472,08-13-2018,,neg
244-08-13-2018,1029151826040553472,08-13-2018,jus,neg
245-08-13-2018,1029151826040553472,08-13-2018,httpstco2waeghqm9i,neg
246-08-13-2018,1029151710239973376,08-13-2018,@secretarysonny,pos
247-08-13-2018,1029151710239973376,08-13-2018,lunch,pos
248-08-13-2018,1029151710239973376,08-13-2018,@secretaryzinke,pos
249-08-13-2018,1029151710239973376,08-13-2018,,pos
250-08-13-2018,1029151710239973376,08-13-2018,employees,pos
251-08-13-2018,1029151710239973376,08-13-2018,multiple,pos
252-08-13-2018,1029151710239973376,08-13-2018,agencies,pos
253-08-13-2018,1029151710239973376,08-13-2018,fighting,pos
254-08-13-2018,1029151710239973376,08-13-2018,wildfires,pos
255-08-13-2018,1029151710239973376,08-13-2018,california,pos
256-08-13-2018,1029151710239973376,08-13-2018,important,pos
257-08-13-2018,1029151710239973376,08-13-2018,remem,pos
258-08-13-2018,1029151368877989889,08-13-2018,@wefishhm70,neg
259-08-13-2018,1029151368877989889,08-13-2018,@repgosar,neg
260-08-13-2018,1029151368877989889,08-13-2018,@replouiegohmert,neg
261-08-13-2018,1029151368877989889,08-13-2018,@repdlamborn,neg
262-08-13-2018,1029151368877989889,08-13-2018,@robwittman,neg
263-08-13-2018,1029151368877989889,08-13-2018,@repstevepearce,neg
264-08-13-2018,1029151368877989889,08-13-2018,@replizcheney,neg
265-08-13-2018,1029151368877989889,08-13-2018,@reprobbishop,neg
266-08-13-2018,1029151368877989889,08-13-2018,@repgarretgraves,neg
267-08-13-2018,1029151368877989889,08-13-2018,@reppaulco,neg
268-08-13-2018,1029150957635100673,08-13-2018,@wefishhm70,neg
269-08-13-2018,1029150957635100673,08-13-2018,@senmikelee,neg
270-08-13-2018,1029150957635100673,08-13-2018,@senjohnbarrasso,neg
271-08-13-2018,1029150957635100673,08-13-2018,@senatorrisch,neg
272-08-13-2018,1029150957635100673,08-13-2018,@stevedaines,neg
273-08-13-2018,1029150957635100673,08-13-2018,@corygardner,neg
274-08-13-2018,1029150957635100673,08-13-2018,@senatorstrange,neg
275-08-13-2018,1029150957635100673,08-13-2018,@senjohnhoeven,neg
276-08-13-2018,1029150957635100673,08-13-2018,@unitedminingal,neg
277-08-13-2018,1029150957635100673,08-13-2018,@potus,neg
278-08-13-2018,1029150273040605184,08-13-2018,@secretaryzinke,neg
279-08-13-2018,1029150273040605184,08-13-2018,@secretarysonny,neg
280-08-13-2018,1029150273040605184,08-13-2018,@replamalfa,neg
281-08-13-2018,1029150273040605184,08-13-2018,zlinkyonce,neg
282-08-13-2018,1029150273040605184,08-13-2018,fires,neg
283-08-13-2018,1029150273040605184,08-13-2018,put,neg
284-08-13-2018,1029150273040605184,08-13-2018,outthere,neg
285-08-13-2018,1029150273040605184,08-13-2018,will,neg
286-08-13-2018,1029150273040605184,08-13-2018,much,neg
287-08-13-2018,1029150273040605184,08-13-2018,less,neg
288-08-13-2018,1029150273040605184,08-13-2018,httpstcoeze5htomd7,neg
289-08-13-2018,1029150205457977345,08-13-2018,@usdanrcs,pos
290-08-13-2018,1029150205457977345,08-13-2018,@nrcsoregon,pos
291-08-13-2018,1029150205457977345,08-13-2018,says,pos
292-08-13-2018,1029150205457977345,08-13-2018,sheep,pos
293-08-13-2018,1029150205457977345,08-13-2018,good,pos
294-08-13-2018,1029150205457977345,08-13-2018,#soilhealth,pos
295-08-13-2018,1029150205457977345,08-13-2018,#biodiversity,pos
296-08-13-2018,1029150205457977345,08-13-2018,#ecosystem,pos
297-08-13-2018,1029150205457977345,08-13-2018,#pasture,pos
298-08-13-2018,1029150086683492354,08-13-2018,@vp,pos
299-08-13-2018,1029150086683492354,08-13-2018,@potus,pos
300-08-13-2018,1029150086683492354,08-13-2018,i,pos
301-08-13-2018,1029150086683492354,08-13-2018,continue,pos
302-08-13-2018,1029150086683492354,08-13-2018,monitor,pos
303-08-13-2018,1029150086683492354,08-13-2018,california,pos
304-08-13-2018,1029150086683492354,08-13-2018,wildfires,pos
305-08-13-2018,1029150086683492354,08-13-2018,@secretaryzinke,pos
306-08-13-2018,1029150086683492354,08-13-2018,@secretarysonny,pos
307-08-13-2018,1029150086683492354,08-13-2018,ground,pos
308-08-13-2018,1029150086683492354,08-13-2018,today,pos
309-08-13-2018,1029150086683492354,08-13-2018,thank,pos
310-08-13-2018,1029150064457994241,08-13-2018,@wefishhm70,neg
311-08-13-2018,1029150064457994241,08-13-2018,@secretaryzinke,neg
312-08-13-2018,1029150064457994241,08-13-2018,@doidepsec,neg
313-08-13-2018,1029150064457994241,08-13-2018,@secretaryross,neg
314-08-13-2018,1029150064457994241,08-13-2018,@secretaryperry,neg
315-08-13-2018,1029150064457994241,08-13-2018,@epaawheeler,neg
316-08-13-2018,1029150064457994241,08-13-2018,@secretarysonny,neg
317-08-13-2018,1029150064457994241,08-13-2018,@secretaryacosta,neg
318-08-13-2018,1029150064457994241,08-13-2018,@donaldjtrump,neg
319-08-13-2018,1029150064457994241,08-13-2018,@amyk,neg
320-08-13-2018,1029150023018340352,08-13-2018,@wefishhm70,neg
321-08-13-2018,1029150023018340352,08-13-2018,@secretaryzinke,neg
322-08-13-2018,1029150023018340352,08-13-2018,@doidepsec,neg
323-08-13-2018,1029150023018340352,08-13-2018,@secretaryross,neg
324-08-13-2018,1029150023018340352,08-13-2018,@secretaryperry,neg
325-08-13-2018,1029150023018340352,08-13-2018,@epaawheeler,neg
326-08-13-2018,1029150023018340352,08-13-2018,@secretarysonny,neg
327-08-13-2018,1029150023018340352,08-13-2018,@secretaryacosta,neg
328-08-13-2018,1029150023018340352,08-13-2018,@donaldjtrump,neg
329-08-13-2018,1029150023018340352,08-13-2018,@repj,neg
330-08-13-2018,1029149998313873410,08-13-2018,@secretarysonny,neg
331-08-13-2018,1029149998313873410,08-13-2018,@forestservice,neg
332-08-13-2018,1029149998313873410,08-13-2018,smokejumpers,neg
333-08-13-2018,1029149998313873410,08-13-2018,risk,neg
334-08-13-2018,1029149998313873410,08-13-2018,lives,neg
335-08-13-2018,1029149998313873410,08-13-2018,performing,neg
336-08-13-2018,1029149998313873410,08-13-2018,initial,neg
337-08-13-2018,1029149998313873410,08-13-2018,attacks,neg
338-08-13-2018,1029149998313873410,08-13-2018,wildfires,neg
339-08-13-2018,1029149998313873410,08-13-2018,smokejumper,neg
340-08-13-2018,1029149998313873410,08-13-2018,josh,neg
341-08-13-2018,1029149998313873410,08-13-2018,mathiesen,neg
342-08-13-2018,1029149998313873410,08-13-2018,pr,neg
343-08-13-2018,1029149979540160512,08-13-2018,@wefishhm70,neg
344-08-13-2018,1029149979540160512,08-13-2018,@potus,neg
345-08-13-2018,1029149979540160512,08-13-2018,@doidepsec,neg
346-08-13-2018,1029149979540160512,08-13-2018,@secretaryross,neg
347-08-13-2018,1029149979540160512,08-13-2018,@secretaryperry,neg
348-08-13-2018,1029149979540160512,08-13-2018,@epaawheeler,neg
349-08-13-2018,1029149979540160512,08-13-2018,@secretarysonny,neg
350-08-13-2018,1029149979540160512,08-13-2018,@secretaryacosta,neg
351-08-13-2018,1029149979540160512,08-13-2018,@donaldjtrump,neg
352-08-13-2018,1029149979540160512,08-13-2018,@westerncaucus,neg
353-08-13-2018,1029149959885602818,08-13-2018,@wefishhm70,neg
354-08-13-2018,1029149959885602818,08-13-2018,@secretaryzinke,neg
355-08-13-2018,1029149959885602818,08-13-2018,@doidepsec,neg
356-08-13-2018,1029149959885602818,08-13-2018,@secretaryross,neg
357-08-13-2018,1029149959885602818,08-13-2018,@secretaryperry,neg
358-08-13-2018,1029149959885602818,08-13-2018,@epaawheeler,neg
359-08-13-2018,1029149959885602818,08-13-2018,@secretarysonny,neg
360-08-13-2018,1029149959885602818,08-13-2018,@secretaryacosta,neg
361-08-13-2018,1029149959885602818,08-13-2018,@donaldjtrump,neg
362-08-13-2018,1029149959885602818,08-13-2018,@amyk,neg
363-08-13-2018,1029149927899901952,08-13-2018,@wefishhm70,neg
364-08-13-2018,1029149927899901952,08-13-2018,@potus,neg
365-08-13-2018,1029149927899901952,08-13-2018,@doidepsec,neg
366-08-13-2018,1029149927899901952,08-13-2018,@secretaryross,neg
367-08-13-2018,1029149927899901952,08-13-2018,@secretaryperry,neg
368-08-13-2018,1029149927899901952,08-13-2018,@epaawheeler,neg
369-08-13-2018,1029149927899901952,08-13-2018,@secretarysonny,neg
370-08-13-2018,1029149927899901952,08-13-2018,@secretaryacosta,neg
371-08-13-2018,1029149927899901952,08-13-2018,@donaldjtrump,neg
372-08-13-2018,1029149927899901952,08-13-2018,@westerncaucus,neg
373-08-13-2018,1029149899554729984,08-13-2018,@wefishhm70,neg
374-08-13-2018,1029149899554729984,08-13-2018,@repmcclintock,neg
375-08-13-2018,1029149899554729984,08-13-2018,@repdonyoung,neg
376-08-13-2018,1029149899554729984,08-13-2018,@repstevepearce,neg
377-08-13-2018,1029149899554729984,08-13-2018,@raullabrador,neg
378-08-13-2018,1029149899554729984,08-13-2018,@repwesterman,neg
379-08-13-2018,1029149899554729984,08-13-2018,@replahood,neg
380-08-13-2018,1029149899554729984,08-13-2018,@repwebster,neg
381-08-13-2018,1029149899554729984,08-13-2018,@repdavidrouzer,neg
382-08-13-2018,1029149899554729984,08-13-2018,@repjackber,neg
383-08-13-2018,1029149889400381440,08-13-2018,@wefishhm70,neg
384-08-13-2018,1029149889400381440,08-13-2018,@repgosar,neg
385-08-13-2018,1029149889400381440,08-13-2018,@replouiegohmert,neg
386-08-13-2018,1029149889400381440,08-13-2018,@repdlamborn,neg
387-08-13-2018,1029149889400381440,08-13-2018,@robwittman,neg
388-08-13-2018,1029149889400381440,08-13-2018,@repstevepearce,neg
389-08-13-2018,1029149889400381440,08-13-2018,@replizcheney,neg
390-08-13-2018,1029149889400381440,08-13-2018,@reprobbishop,neg
391-08-13-2018,1029149889400381440,08-13-2018,@repgarretgraves,neg
392-08-13-2018,1029149889400381440,08-13-2018,@reppaulco,neg
393-08-13-2018,1029149828612284416,08-13-2018,@wefishhm70,neg
394-08-13-2018,1029149828612284416,08-13-2018,@secretaryzinke,neg
395-08-13-2018,1029149828612284416,08-13-2018,@doidepsec,neg
396-08-13-2018,1029149828612284416,08-13-2018,@secretaryross,neg
397-08-13-2018,1029149828612284416,08-13-2018,@secretaryperry,neg
398-08-13-2018,1029149828612284416,08-13-2018,@epaawheeler,neg
399-08-13-2018,1029149828612284416,08-13-2018,@secretarysonny,neg
400-08-13-2018,1029149828612284416,08-13-2018,@secretaryacosta,neg
401-08-13-2018,1029149828612284416,08-13-2018,@donaldjtrump,neg
402-08-13-2018,1029149828612284416,08-13-2018,@repj,neg
403-08-13-2018,1029149825395314688,08-13-2018,@wefishhm70,neg
404-08-13-2018,1029149825395314688,08-13-2018,@potus,neg
405-08-13-2018,1029149825395314688,08-13-2018,@doidepsec,neg
406-08-13-2018,1029149825395314688,08-13-2018,@secretaryross,neg
407-08-13-2018,1029149825395314688,08-13-2018,@secretaryperry,neg
408-08-13-2018,1029149825395314688,08-13-2018,@epaawheeler,neg
409-08-13-2018,1029149825395314688,08-13-2018,@secretarysonny,neg
410-08-13-2018,1029149825395314688,08-13-2018,@secretaryacosta,neg
411-08-13-2018,1029149825395314688,08-13-2018,@donaldjtrump,neg
412-08-13-2018,1029149825395314688,08-13-2018,@westerncaucus,neg
413-08-13-2018,1029149813407928322,08-13-2018,@secretarysonny,pos
414-08-13-2018,1029149813407928322,08-13-2018,lunch,pos
415-08-13-2018,1029149813407928322,08-13-2018,@secretaryzinke,pos
416-08-13-2018,1029149813407928322,08-13-2018,,pos
417-08-13-2018,1029149813407928322,08-13-2018,employees,pos
418-08-13-2018,1029149813407928322,08-13-2018,multiple,pos
419-08-13-2018,1029149813407928322,08-13-2018,agencies,pos
420-08-13-2018,1029149813407928322,08-13-2018,fighting,pos
421-08-13-2018,1029149813407928322,08-13-2018,wildfires,pos
422-08-13-2018,1029149813407928322,08-13-2018,california,pos
423-08-13-2018,1029149813407928322,08-13-2018,important,pos
424-08-13-2018,1029149813407928322,08-13-2018,remem,pos
425-08-13-2018,1029149687163613184,08-13-2018,@wefishhm70,neg
426-08-13-2018,1029149687163613184,08-13-2018,@potus,neg
427-08-13-2018,1029149687163613184,08-13-2018,@doidepsec,neg
428-08-13-2018,1029149687163613184,08-13-2018,@secretaryross,neg
429-08-13-2018,1029149687163613184,08-13-2018,@secretaryperry,neg
430-08-13-2018,1029149687163613184,08-13-2018,@epaawheeler,neg
431-08-13-2018,1029149687163613184,08-13-2018,@secretarysonny,neg
432-08-13-2018,1029149687163613184,08-13-2018,@secretaryacosta,neg
